file_id,class_id,source_dataset,source_group_id,merged_group_id,split
urbansound8k_siren_1b0dd58f,siren,urbansound8k,freesound_203913,freesound_203913,foreground_bank_train
urbansound8k_siren_1b541f6f,siren,urbansound8k,freesound_159753,freesound_159753,foreground_bank_train
urbansound8k_siren_1bea12a7,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_1bf57859,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_1cb376ba,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_1fa2fdc3,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_20bbbe69,siren,urbansound8k,freesound_43805,freesound_43805,foreground_bank_train
urbansound8k_siren_21352858,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_234c57be,siren,urbansound8k,freesound_159754,freesound_159754,foreground_bank_train
urbansound8k_siren_2684ff88,siren,urbansound8k,freesound_102871,freesound_102871,foreground_bank_train
urbansound8k_siren_278fde31,siren,urbansound8k,freesound_203913,freesound_203913,foreground_bank_train
urbansound8k_siren_283ecf66,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_28a06ec2,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_29c4a0c6,siren,urbansound8k,freesound_117181,freesound_117181,foreground_bank_train
urbansound8k_siren_2a281c59,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_2a5c93e6,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_2b7cdc44,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_2cebc051,siren,urbansound8k,freesound_102871,freesound_102871,foreground_bank_train
urbansound8k_siren_2e5ed892,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_2f6f44d7,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_311f28ef,siren,urbansound8k,freesound_159750,freesound_159750,foreground_bank_train
urbansound8k_siren_31c90725,siren,urbansound8k,freesound_16772,freesound_16772,foreground_bank_train
urbansound8k_siren_3241c6c9,siren,urbansound8k,freesound_117181,freesound_117181,foreground_bank_train
urbansound8k_siren_326d63a9,siren,urbansound8k,freesound_203913,freesound_203913,foreground_bank_train
urbansound8k_siren_3593cd72,siren,urbansound8k,freesound_165166,freesound_165166,foreground_bank_train
urbansound8k_siren_35bbacdf,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_365610d5,siren,urbansound8k,freesound_159754,freesound_159754,foreground_bank_train
urbansound8k_siren_39a9c160,siren,urbansound8k,freesound_159750,freesound_159750,foreground_bank_train
urbansound8k_siren_3a34dcbe,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_3bcf901c,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_3c680fc6,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_3c818f8c,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_3cb3f9ab,siren,urbansound8k,freesound_156869,freesound_156869,foreground_bank_train
urbansound8k_siren_3de507ba,siren,urbansound8k,freesound_159750,freesound_159750,foreground_bank_train
urbansound8k_siren_3f6e3b98,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_3f9d4c16,siren,urbansound8k,freesound_203913,freesound_203913,foreground_bank_train
urbansound8k_siren_3fb8b4ea,siren,urbansound8k,freesound_203913,freesound_203913,foreground_bank_train
urbansound8k_siren_404d006f,siren,urbansound8k,freesound_105289,freesound_105289,foreground_bank_train
urbansound8k_siren_4194ce04,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_440b593a,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_452bae67,siren,urbansound8k,freesound_165166,freesound_165166,foreground_bank_train
urbansound8k_siren_4625f4ba,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_4780eab7,siren,urbansound8k,freesound_102871,freesound_102871,foreground_bank_train
urbansound8k_siren_479631de,siren,urbansound8k,freesound_159743,freesound_159743,foreground_bank_train
urbansound8k_siren_47f12353,siren,urbansound8k,freesound_156869,freesound_156869,foreground_bank_train
urbansound8k_siren_4986649e,siren,urbansound8k,freesound_102871,freesound_102871,foreground_bank_train
urbansound8k_siren_49ecafd2,siren,urbansound8k,freesound_43805,freesound_43805,foreground_bank_train
urbansound8k_siren_4a17f504,siren,urbansound8k,freesound_123688,freesound_123688,foreground_bank_train
urbansound8k_siren_4c081e95,siren,urbansound8k,freesound_98536,freesound_98536,foreground_bank_train
urbansound8k_siren_4cca8751,siren,urbansound8k,freesound_184623,freesound_184623,foreground_bank_train
urbansound8k_siren_4ccc5c20,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_4df2276c,siren,urbansound8k,freesound_71177,freesound_71177,foreground_bank_train
urbansound8k_siren_4e93dd63,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_4edc8417,siren,urbansound8k,freesound_105289,freesound_105289,foreground_bank_train
urbansound8k_siren_4edf363b,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_4ee71633,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_4fdfabb7,siren,urbansound8k,freesound_26173,freesound_26173,foreground_bank_train
urbansound8k_siren_50db7272,siren,urbansound8k,freesound_71177,freesound_71177,foreground_bank_train
urbansound8k_siren_5509fcbb,siren,urbansound8k,freesound_165166,freesound_165166,foreground_bank_train
urbansound8k_siren_5587230e,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_57293304,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_5803f769,siren,urbansound8k,freesound_165166,freesound_165166,foreground_bank_train
urbansound8k_siren_5815e3d5,siren,urbansound8k,freesound_156868,freesound_156868,foreground_bank_train
urbansound8k_siren_59d64464,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_59fa9921,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_5a23bf22,siren,urbansound8k,freesound_156869,freesound_156869,foreground_bank_train
urbansound8k_siren_5a5b7cb0,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_5aeaf3c2,siren,urbansound8k,freesound_184623,freesound_184623,foreground_bank_train
urbansound8k_siren_5c32fae2,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_5d78a7f7,siren,urbansound8k,freesound_102871,freesound_102871,foreground_bank_train
urbansound8k_siren_5d7fd90a,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_606016bb,siren,urbansound8k,freesound_90014,freesound_90014,foreground_bank_train
urbansound8k_siren_607d2ad4,siren,urbansound8k,freesound_117181,freesound_117181,foreground_bank_train
urbansound8k_siren_60bd09bf,siren,urbansound8k,freesound_62878,freesound_62878,foreground_bank_train
urbansound8k_siren_6144c9d5,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_62d659a9,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_63dfdc09,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_65565907,siren,urbansound8k,freesound_43805,freesound_43805,foreground_bank_train
urbansound8k_siren_658ea2a5,siren,urbansound8k,freesound_43806,freesound_43806,foreground_bank_train
urbansound8k_siren_659ae46c,siren,urbansound8k,freesound_123688,freesound_123688,foreground_bank_train
urbansound8k_siren_664e8fc9,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_669f6d1b,siren,urbansound8k,freesound_159753,freesound_159753,foreground_bank_train
urbansound8k_siren_67240935,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_6731e286,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_676f2740,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_6a34f8a1,siren,urbansound8k,freesound_71177,freesound_71177,foreground_bank_train
urbansound8k_siren_6b3cce01,siren,urbansound8k,freesound_159753,freesound_159753,foreground_bank_train
urbansound8k_siren_6baaeb01,siren,urbansound8k,freesound_203913,freesound_203913,foreground_bank_train
urbansound8k_siren_6c4874b7,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_6c8660d1,siren,urbansound8k,freesound_105289,freesound_105289,foreground_bank_train
urbansound8k_siren_6cdcee94,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_6d2c7338,siren,urbansound8k,freesound_203913,freesound_203913,foreground_bank_train
urbansound8k_siren_6d5893b6,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_6dd35b1d,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_6ddccfa2,siren,urbansound8k,freesound_105289,freesound_105289,foreground_bank_train
urbansound8k_siren_711d7c78,siren,urbansound8k,freesound_165166,freesound_165166,foreground_bank_train
urbansound8k_siren_7161f98d,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_72bc3375,siren,urbansound8k,freesound_159745,freesound_159745,foreground_bank_train
urbansound8k_siren_7472d43b,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_754ebe2e,siren,urbansound8k,freesound_203913,freesound_203913,foreground_bank_train
urbansound8k_siren_76ddf358,siren,urbansound8k,freesound_90014,freesound_90014,foreground_bank_train
urbansound8k_siren_77615538,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_7839d5eb,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_78b2cbf4,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_78b9592a,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_78cdc404,siren,urbansound8k,freesound_165166,freesound_165166,foreground_bank_train
urbansound8k_siren_7a8b4187,siren,urbansound8k,freesound_102871,freesound_102871,foreground_bank_train
urbansound8k_siren_7c09304e,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_7c66526d,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_7d963295,siren,urbansound8k,freesound_159750,freesound_159750,foreground_bank_train
urbansound8k_siren_80b513de,siren,urbansound8k,freesound_75490,freesound_75490,foreground_bank_train
urbansound8k_siren_82da27de,siren,urbansound8k,freesound_102871,freesound_102871,foreground_bank_train
urbansound8k_siren_83bf9906,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_85127a7e,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_888438ca,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_8adfb60f,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_8e50d1d8,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_8f3ffe1e,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_9079a8af,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_93505f23,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_93852caa,siren,urbansound8k,freesound_102871,freesound_102871,foreground_bank_train
urbansound8k_siren_942a2dad,siren,urbansound8k,freesound_90014,freesound_90014,foreground_bank_train
urbansound8k_siren_966e23f4,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_96d9d4d2,siren,urbansound8k,freesound_75490,freesound_75490,foreground_bank_train
urbansound8k_siren_9850cab6,siren,urbansound8k,freesound_74726,freesound_74726,foreground_bank_train
urbansound8k_siren_99e437a2,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_9a369faf,siren,urbansound8k,freesound_159753,freesound_159753,foreground_bank_train
urbansound8k_siren_9be480ea,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_9d9736e1,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_9d9a2340,siren,urbansound8k,freesound_156868,freesound_156868,foreground_bank_train
urbansound8k_siren_9e8ad5ea,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_9f7d9a2f,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_a13f7c69,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_a1e573d1,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_a2bc04be,siren,urbansound8k,freesound_156868,freesound_156868,foreground_bank_train
urbansound8k_siren_a33ca9c2,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_a3e99e88,siren,urbansound8k,freesound_90014,freesound_90014,foreground_bank_train
urbansound8k_siren_a5f9bc54,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_a7ffd46e,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_a8ab59c3,siren,urbansound8k,freesound_165166,freesound_165166,foreground_bank_train
urbansound8k_siren_a8aeaa48,siren,urbansound8k,freesound_105289,freesound_105289,foreground_bank_train
urbansound8k_siren_a974257a,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_a9e1346a,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_ab0b0117,siren,urbansound8k,freesound_117181,freesound_117181,foreground_bank_train
urbansound8k_siren_abc5368a,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_acb662d1,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_ace8bb44,siren,urbansound8k,freesound_156869,freesound_156869,foreground_bank_train
urbansound8k_siren_ad4407e8,siren,urbansound8k,freesound_102871,freesound_102871,foreground_bank_train
urbansound8k_siren_ad6de051,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_b146157b,siren,urbansound8k,freesound_156869,freesound_156869,foreground_bank_train
urbansound8k_siren_b23c1a23,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_b293e55a,siren,urbansound8k,freesound_184623,freesound_184623,foreground_bank_train
urbansound8k_siren_b3c8055d,siren,urbansound8k,freesound_117181,freesound_117181,foreground_bank_train
urbansound8k_siren_b3d9b17c,siren,urbansound8k,freesound_156869,freesound_156869,foreground_bank_train
urbansound8k_siren_b3f94f26,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_b55e1ab5,siren,urbansound8k,freesound_184623,freesound_184623,foreground_bank_train
urbansound8k_siren_b5717918,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_b66905fa,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_b6a8e7be,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_b74ce51b,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_b7b9ce4e,siren,urbansound8k,freesound_90014,freesound_90014,foreground_bank_train
urbansound8k_siren_b8a201b8,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_bb3eeaba,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_bda498d7,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_bdc130d1,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_bec945c2,siren,urbansound8k,freesound_102871,freesound_102871,foreground_bank_train
urbansound8k_siren_beefb800,siren,urbansound8k,freesound_159753,freesound_159753,foreground_bank_train
urbansound8k_siren_bf509e57,siren,urbansound8k,freesound_102871,freesound_102871,foreground_bank_train
urbansound8k_siren_c1d9396a,siren,urbansound8k,freesound_71177,freesound_71177,foreground_bank_train
urbansound8k_siren_c27fb09b,siren,urbansound8k,freesound_117181,freesound_117181,foreground_bank_train
urbansound8k_siren_c35fd9f6,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_c494d69c,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_c4979722,siren,urbansound8k,freesound_62878,freesound_62878,foreground_bank_train
urbansound8k_siren_c4e1a80e,siren,urbansound8k,freesound_159753,freesound_159753,foreground_bank_train
urbansound8k_siren_c5137d90,siren,urbansound8k,freesound_117181,freesound_117181,foreground_bank_train
urbansound8k_siren_c60b1618,siren,urbansound8k,freesound_123688,freesound_123688,foreground_bank_train
urbansound8k_siren_c6e55f6f,siren,urbansound8k,freesound_159755,freesound_159755,foreground_bank_train
urbansound8k_siren_c7322f43,siren,urbansound8k,freesound_159750,freesound_159750,foreground_bank_train
urbansound8k_siren_c760dc15,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_c77385bc,siren,urbansound8k,freesound_159755,freesound_159755,foreground_bank_train
urbansound8k_siren_c79537ff,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_c7bc5f3c,siren,urbansound8k,freesound_94020,freesound_94020,foreground_bank_train
urbansound8k_siren_c8651c92,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_c87353cc,siren,urbansound8k,freesound_156869,freesound_156869,foreground_bank_train
urbansound8k_siren_c89db2ce,siren,urbansound8k,freesound_75490,freesound_75490,foreground_bank_train
urbansound8k_siren_c8a3a6d1,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_c92f2e45,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_c95176e2,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_c9811ece,siren,urbansound8k,freesound_90014,freesound_90014,foreground_bank_train
urbansound8k_siren_cb90186e,siren,urbansound8k,freesound_165166,freesound_165166,foreground_bank_train
urbansound8k_siren_ccd57ad8,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_cde131df,siren,urbansound8k,freesound_123688,freesound_123688,foreground_bank_train
urbansound8k_siren_cf97ba4d,siren,urbansound8k,freesound_156868,freesound_156868,foreground_bank_train
urbansound8k_siren_cfce3d04,siren,urbansound8k,freesound_113160,freesound_113160,foreground_bank_train
urbansound8k_siren_cfe5254f,siren,urbansound8k,freesound_102871,freesound_102871,foreground_bank_train
urbansound8k_siren_d1428dba,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_d1be7430,siren,urbansound8k,freesound_203913,freesound_203913,foreground_bank_train
urbansound8k_siren_d21202f9,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_d2126f44,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_d4310150,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_d48faad1,siren,urbansound8k,freesound_71177,freesound_71177,foreground_bank_train
urbansound8k_siren_d500369b,siren,urbansound8k,freesound_156869,freesound_156869,foreground_bank_train
urbansound8k_siren_d5baf0da,siren,urbansound8k,freesound_156869,freesound_156869,foreground_bank_train
urbansound8k_siren_d6456790,siren,urbansound8k,freesound_117181,freesound_117181,foreground_bank_train
urbansound8k_siren_d6a0e8be,siren,urbansound8k,freesound_74726,freesound_74726,foreground_bank_train
urbansound8k_siren_d712ed35,siren,urbansound8k,freesound_102871,freesound_102871,foreground_bank_train
urbansound8k_siren_d87d1216,siren,urbansound8k,freesound_203913,freesound_203913,foreground_bank_train
urbansound8k_siren_d88b6cd9,siren,urbansound8k,freesound_74726,freesound_74726,foreground_bank_train
urbansound8k_siren_d918c93b,siren,urbansound8k,freesound_159755,freesound_159755,foreground_bank_train
urbansound8k_siren_d9a94c05,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_da12f55c,siren,urbansound8k,freesound_117181,freesound_117181,foreground_bank_train
urbansound8k_siren_da52643d,siren,urbansound8k,freesound_159753,freesound_159753,foreground_bank_train
urbansound8k_siren_db576a41,siren,urbansound8k,freesound_156869,freesound_156869,foreground_bank_train
urbansound8k_siren_db634490,siren,urbansound8k,freesound_102871,freesound_102871,foreground_bank_train
urbansound8k_siren_dc305a4f,siren,urbansound8k,freesound_123688,freesound_123688,foreground_bank_train
urbansound8k_siren_dc360e60,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_dd2769f2,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_e0153327,siren,urbansound8k,freesound_62878,freesound_62878,foreground_bank_train
urbansound8k_siren_e0a891db,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_e2a89238,siren,urbansound8k,freesound_123688,freesound_123688,foreground_bank_train
urbansound8k_siren_e4bb8b9a,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_e4f1a722,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_e5e063dc,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_e69b1a0f,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_e7856fa4,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_e8a8bd03,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_eaa71ec5,siren,urbansound8k,freesound_102871,freesound_102871,foreground_bank_train
urbansound8k_siren_ece42c50,siren,urbansound8k,freesound_117181,freesound_117181,foreground_bank_train
urbansound8k_siren_ee43b3f1,siren,urbansound8k,freesound_159754,freesound_159754,foreground_bank_train
urbansound8k_siren_ef611b03,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_f01147e8,siren,urbansound8k,freesound_117181,freesound_117181,foreground_bank_train
urbansound8k_siren_f02e6136,siren,urbansound8k,freesound_102871,freesound_102871,foreground_bank_train
urbansound8k_siren_f0a0001e,siren,urbansound8k,freesound_111671,freesound_111671,foreground_bank_train
urbansound8k_siren_f1190ecb,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_f45c11b1,siren,urbansound8k,freesound_159754,freesound_159754,foreground_bank_train
urbansound8k_siren_f46e79e9,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_f47fbdcd,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_f4aa7332,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_f769891f,siren,urbansound8k,freesound_165166,freesound_165166,foreground_bank_train
urbansound8k_siren_f76f53da,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_f79251df,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_f7ee0f57,siren,urbansound8k,freesound_159748,freesound_159748,foreground_bank_train
urbansound8k_siren_f9d5fb25,siren,urbansound8k,freesound_157868,freesound_157868,foreground_bank_train
urbansound8k_siren_fb8e573b,siren,urbansound8k,freesound_157867,freesound_157867,foreground_bank_train
urbansound8k_siren_fbf375d9,siren,urbansound8k,freesound_203913,freesound_203913,foreground_bank_train
urbansound8k_siren_fc292337,siren,urbansound8k,freesound_117181,freesound_117181,foreground_bank_train
urbansound8k_siren_fcb8cc36,siren,urbansound8k,freesound_157866,freesound_157866,foreground_bank_train
urbansound8k_siren_ff29a1d9,siren,urbansound8k,freesound_117181,freesound_117181,foreground_bank_train
desed_speech_normal_00d1ebe8,speech_normal,desed_soundbank,freesound_71558,freesound_71558,foreground_bank_train
desed_speech_normal_011d528d,speech_normal,desed_soundbank,freesound_92965,freesound_92965,foreground_bank_train
desed_speech_normal_02efdffa,speech_normal,desed_soundbank,freesound_95800,freesound_95800,foreground_bank_train
desed_speech_normal_031bcffd,speech_normal,desed_soundbank,freesound_422724,freesound_422724,foreground_bank_train
desed_speech_normal_03782c56,speech_normal,desed_soundbank,freesound_147985,freesound_147985,foreground_bank_train
desed_speech_normal_054bedbd,speech_normal,desed_soundbank,freesound_96543,freesound_96543,foreground_bank_train
desed_speech_normal_076368b9,speech_normal,desed_soundbank,freesound_106454,freesound_106454,foreground_bank_train
desed_speech_normal_07c4e95a,speech_normal,desed_soundbank,freesound_92955,freesound_92955,foreground_bank_train
desed_speech_normal_0819de8b,speech_normal,desed_soundbank,freesound_189415,freesound_189415,foreground_bank_train
desed_speech_normal_08de59b2,speech_normal,desed_soundbank,freesound_147985,freesound_147985,foreground_bank_train
desed_speech_normal_0a9b45bf,speech_normal,desed_soundbank,freesound_91028,freesound_91028,foreground_bank_train
desed_speech_normal_0b73ef2f,speech_normal,desed_soundbank,freesound_107542,freesound_107542,foreground_bank_train
desed_speech_normal_0badeae4,speech_normal,desed_soundbank,freesound_87687,freesound_87687,foreground_bank_train
desed_speech_normal_0bce7a6f,speech_normal,desed_soundbank,freesound_97828,freesound_97828,foreground_bank_train
desed_speech_normal_0d20fc4f,speech_normal,desed_soundbank,freesound_189407,freesound_189407,foreground_bank_train
desed_speech_normal_109aa4ef,speech_normal,desed_soundbank,freesound_124810,freesound_124810,foreground_bank_train
desed_speech_normal_14fdf11d,speech_normal,desed_soundbank,freesound_81936,freesound_81936,foreground_bank_train
desed_speech_normal_1618b755,speech_normal,desed_soundbank,freesound_92962,freesound_92962,foreground_bank_train
desed_speech_normal_16de5580,speech_normal,desed_soundbank,freesound_189433,freesound_189433,foreground_bank_train
desed_speech_normal_1809e681,speech_normal,desed_soundbank,freesound_106436,freesound_106436,foreground_bank_train
desed_speech_normal_198040b1,speech_normal,desed_soundbank,freesound_106468,freesound_106468,foreground_bank_train
desed_speech_normal_1c2f1869,speech_normal,desed_soundbank,freesound_236487,freesound_236487,foreground_bank_train
desed_speech_normal_1d575ee5,speech_normal,desed_soundbank,freesound_277010,freesound_277010,foreground_bank_train
desed_speech_normal_2062f03e,speech_normal,desed_soundbank,freesound_92931,freesound_92931,foreground_bank_train
desed_speech_normal_209b2b52,speech_normal,desed_soundbank,freesound_106441,freesound_106441,foreground_bank_train
desed_speech_normal_2214edca,speech_normal,desed_soundbank,freesound_77422,freesound_77422,foreground_bank_train
desed_speech_normal_269237d8,speech_normal,desed_soundbank,freesound_236420,freesound_236420,foreground_bank_train
desed_speech_normal_280592cb,speech_normal,desed_soundbank,freesound_95786,freesound_95786,foreground_bank_train
desed_speech_normal_296a035e,speech_normal,desed_soundbank,freesound_59041,freesound_59041,foreground_bank_train
desed_speech_normal_29890c4f,speech_normal,desed_soundbank,freesound_109859,freesound_109859,foreground_bank_train
desed_speech_normal_2aff10f7,speech_normal,desed_soundbank,freesound_109911,freesound_109911,foreground_bank_train
desed_speech_normal_2b1c9c77,speech_normal,desed_soundbank,freesound_87687,freesound_87687,foreground_bank_train
