file_id,area_type,source_dataset,source_id,source_group_id,path_raw,duration,worst_class,worst_prob,verdict
bg_school_tau2019_01336,school,tau2019,airport-stockholm-207-6283-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6283-a.wav,10.0,running_footsteps,0.0795,clean
bg_school_tau2019_01337,school,tau2019,airport-stockholm-207-6284-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6284-a.wav,10.0,running_footsteps,0.0953,clean
bg_school_tau2019_01338,school,tau2019,airport-stockholm-207-6285-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6285-a.wav,10.0,door_slam,0.0468,clean
bg_school_tau2019_01339,school,tau2019,airport-stockholm-207-6286-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6286-a.wav,10.0,running_footsteps,0.0579,clean
bg_school_tau2019_01340,school,tau2019,airport-stockholm-207-6287-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6287-a.wav,10.0,running_footsteps,0.0781,clean
bg_school_tau2019_01341,school,tau2019,airport-stockholm-207-6288-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6288-a.wav,10.0,scream,0.0272,clean
bg_school_tau2019_01342,school,tau2019,airport-stockholm-207-6289-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6289-a.wav,10.0,running_footsteps,0.1225,clean
bg_school_tau2019_01343,school,tau2019,airport-stockholm-207-6290-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6290-a.wav,10.0,running_footsteps,0.0479,clean
bg_school_tau2019_01344,school,tau2019,airport-stockholm-207-6291-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6291-a.wav,10.0,running_footsteps,0.0384,clean
bg_school_tau2019_01345,school,tau2019,airport-stockholm-207-6292-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6292-a.wav,10.0,running_footsteps,0.0783,clean
bg_school_tau2019_01346,school,tau2019,airport-stockholm-207-6293-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6293-a.wav,10.0,running_footsteps,0.049,clean
bg_school_tau2019_01347,school,tau2019,airport-stockholm-207-6294-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6294-a.wav,10.0,running_footsteps,0.0952,clean
bg_school_tau2019_01348,school,tau2019,airport-stockholm-207-6295-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6295-a.wav,10.0,running_footsteps,0.0354,clean
bg_school_tau2019_01349,school,tau2019,airport-stockholm-207-6296-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6296-a.wav,10.0,running_footsteps,0.0492,clean
bg_school_tau2019_01350,school,tau2019,airport-stockholm-207-6297-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6297-a.wav,10.0,running_footsteps,0.0511,clean
bg_school_tau2019_01351,school,tau2019,airport-stockholm-207-6298-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6298-a.wav,10.0,running_footsteps,0.0183,clean
bg_school_tau2019_01352,school,tau2019,airport-stockholm-207-6299-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6299-a.wav,10.0,running_footsteps,0.0779,clean
bg_school_tau2019_01353,school,tau2019,airport-stockholm-207-6300-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6300-a.wav,10.0,running_footsteps,0.0604,clean
bg_school_tau2019_01354,school,tau2019,airport-stockholm-207-6301-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6301-a.wav,10.0,running_footsteps,0.0352,clean
bg_school_tau2019_01355,school,tau2019,airport-stockholm-207-6302-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6302-a.wav,10.0,running_footsteps,0.0255,clean
bg_school_tau2019_01356,school,tau2019,airport-stockholm-207-6303-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6303-a.wav,10.0,running_footsteps,0.1376,clean
bg_school_tau2019_01357,school,tau2019,airport-stockholm-207-6304-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6304-a.wav,10.0,running_footsteps,0.0984,clean
bg_school_tau2019_01358,school,tau2019,airport-stockholm-207-6305-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6305-a.wav,10.0,running_footsteps,0.0947,clean
bg_school_tau2019_01359,school,tau2019,airport-stockholm-207-6306-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6306-a.wav,10.0,running_footsteps,0.0142,clean
bg_school_tau2019_01360,school,tau2019,airport-stockholm-207-6307-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6307-a.wav,10.0,running_footsteps,0.0563,clean
bg_school_tau2019_01361,school,tau2019,airport-stockholm-207-6308-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6308-a.wav,10.0,running_footsteps,0.089,clean
bg_school_tau2019_01362,school,tau2019,airport-stockholm-207-6309-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6309-a.wav,10.0,running_footsteps,0.0757,clean
bg_school_tau2019_01363,school,tau2019,airport-stockholm-207-6310-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6310-a.wav,10.0,running_footsteps,0.293,flagged
bg_school_tau2019_01364,school,tau2019,airport-stockholm-207-6311-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6311-a.wav,10.0,running_footsteps,0.1574,flagged
bg_school_tau2019_01365,school,tau2019,airport-stockholm-207-6312-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6312-a.wav,10.0,running_footsteps,0.023,clean
bg_school_tau2019_01366,school,tau2019,airport-stockholm-207-6313-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6313-a.wav,10.0,running_footsteps,0.0567,clean
bg_school_tau2019_01367,school,tau2019,airport-stockholm-207-6314-a,tau_airport-stockholm-207,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-207-6314-a.wav,10.0,running_footsteps,0.1444,clean
bg_school_tau2019_01368,school,tau2019,airport-stockholm-208-6315-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6315-a.wav,10.0,running_footsteps,0.0209,clean
bg_school_tau2019_01369,school,tau2019,airport-stockholm-208-6316-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6316-a.wav,10.0,running_footsteps,0.0171,clean
bg_school_tau2019_01370,school,tau2019,airport-stockholm-208-6317-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6317-a.wav,10.0,running_footsteps,0.1879,flagged
bg_school_tau2019_01371,school,tau2019,airport-stockholm-208-6318-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6318-a.wav,10.0,door_slam,0.0287,clean
bg_school_tau2019_01372,school,tau2019,airport-stockholm-208-6319-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6319-a.wav,10.0,running_footsteps,0.0484,clean
bg_school_tau2019_01373,school,tau2019,airport-stockholm-208-6320-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6320-a.wav,10.0,running_footsteps,0.0947,clean
bg_school_tau2019_01374,school,tau2019,airport-stockholm-208-6321-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6321-a.wav,10.0,running_footsteps,0.0695,clean
bg_school_tau2019_01375,school,tau2019,airport-stockholm-208-6322-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6322-a.wav,10.0,running_footsteps,0.0132,clean
bg_school_tau2019_01376,school,tau2019,airport-stockholm-208-6323-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6323-a.wav,10.0,running_footsteps,0.063,clean
bg_school_tau2019_01377,school,tau2019,airport-stockholm-208-6324-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6324-a.wav,10.0,door_slam,0.0159,clean
bg_school_tau2019_01378,school,tau2019,airport-stockholm-208-6325-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6325-a.wav,10.0,running_footsteps,0.024,clean
bg_school_tau2019_01379,school,tau2019,airport-stockholm-208-6326-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6326-a.wav,10.0,running_footsteps,0.0314,clean
bg_school_tau2019_01380,school,tau2019,airport-stockholm-208-6327-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6327-a.wav,10.0,running_footsteps,0.0228,clean
bg_school_tau2019_01381,school,tau2019,airport-stockholm-208-6328-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6328-a.wav,10.0,running_footsteps,0.0235,clean
bg_school_tau2019_01382,school,tau2019,airport-stockholm-208-6329-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6329-a.wav,10.0,running_footsteps,0.0273,clean
bg_school_tau2019_01383,school,tau2019,airport-stockholm-208-6330-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6330-a.wav,10.0,running_footsteps,0.0238,clean
bg_school_tau2019_01384,school,tau2019,airport-stockholm-208-6331-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6331-a.wav,10.0,running_footsteps,0.0391,clean
bg_school_tau2019_01385,school,tau2019,airport-stockholm-208-6332-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6332-a.wav,10.0,door_slam,0.0341,clean
bg_school_tau2019_01386,school,tau2019,airport-stockholm-208-6333-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6333-a.wav,10.0,running_footsteps,0.0201,clean
bg_school_tau2019_01387,school,tau2019,airport-stockholm-208-6334-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6334-a.wav,10.0,running_footsteps,0.0281,clean
bg_school_tau2019_01388,school,tau2019,airport-stockholm-208-6335-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6335-a.wav,10.0,running_footsteps,0.038,clean
bg_school_tau2019_01389,school,tau2019,airport-stockholm-208-6336-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6336-a.wav,10.0,running_footsteps,0.0306,clean
bg_school_tau2019_01390,school,tau2019,airport-stockholm-208-6337-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6337-a.wav,10.0,running_footsteps,0.3089,flagged
bg_school_tau2019_01391,school,tau2019,airport-stockholm-208-6338-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6338-a.wav,10.0,running_footsteps,0.0201,clean
bg_school_tau2019_01392,school,tau2019,airport-stockholm-208-6339-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6339-a.wav,10.0,running_footsteps,0.0667,clean
bg_school_tau2019_01393,school,tau2019,airport-stockholm-208-6340-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6340-a.wav,10.0,running_footsteps,0.0851,clean
bg_school_tau2019_01394,school,tau2019,airport-stockholm-208-6341-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6341-a.wav,10.0,door_slam,0.0524,clean
bg_school_tau2019_01395,school,tau2019,airport-stockholm-208-6342-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6342-a.wav,10.0,running_footsteps,0.0423,clean
bg_school_tau2019_01396,school,tau2019,airport-stockholm-208-6343-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6343-a.wav,10.0,running_footsteps,0.1274,clean
bg_school_tau2019_01397,school,tau2019,airport-stockholm-208-6344-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6344-a.wav,10.0,glass_breaking,0.0728,clean
bg_school_tau2019_01398,school,tau2019,airport-stockholm-208-6345-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6345-a.wav,10.0,running_footsteps,0.0399,clean
bg_school_tau2019_01399,school,tau2019,airport-stockholm-208-6346-a,tau_airport-stockholm-208,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-stockholm-208-6346-a.wav,10.0,door_slam,0.0929,clean
bg_school_tau2019_01400,school,tau2019,airport-vienna-209-6347-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6347-a.wav,10.0,explosion,0.0162,clean
bg_school_tau2019_01401,school,tau2019,airport-vienna-209-6348-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6348-a.wav,10.0,door_slam,0.0869,clean
bg_school_tau2019_01402,school,tau2019,airport-vienna-209-6349-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6349-a.wav,10.0,running_footsteps,0.1733,flagged
bg_school_tau2019_01403,school,tau2019,airport-vienna-209-6350-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6350-a.wav,10.0,running_footsteps,0.2751,flagged
bg_school_tau2019_01404,school,tau2019,airport-vienna-209-6351-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6351-a.wav,10.0,running_footsteps,0.1579,flagged
bg_school_tau2019_01405,school,tau2019,airport-vienna-209-6352-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6352-a.wav,10.0,running_footsteps,0.0579,clean
bg_school_tau2019_01406,school,tau2019,airport-vienna-209-6353-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6353-a.wav,10.0,running_footsteps,0.0154,clean
bg_school_tau2019_01408,school,tau2019,airport-vienna-209-6355-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6355-a.wav,10.0,running_footsteps,0.5456,flagged
bg_school_tau2019_01409,school,tau2019,airport-vienna-209-6356-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6356-a.wav,10.0,running_footsteps,0.4271,flagged
bg_school_tau2019_01410,school,tau2019,airport-vienna-209-6357-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6357-a.wav,10.0,running_footsteps,0.0549,clean
bg_school_tau2019_01411,school,tau2019,airport-vienna-209-6358-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6358-a.wav,10.0,running_footsteps,0.0354,clean
bg_school_tau2019_01412,school,tau2019,airport-vienna-209-6359-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6359-a.wav,10.0,running_footsteps,0.0815,clean
bg_school_tau2019_01413,school,tau2019,airport-vienna-209-6360-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6360-a.wav,10.0,running_footsteps,0.0469,clean
bg_school_tau2019_01414,school,tau2019,airport-vienna-209-6361-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6361-a.wav,10.0,running_footsteps,0.5775,flagged
bg_school_tau2019_01415,school,tau2019,airport-vienna-209-6362-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6362-a.wav,10.0,running_footsteps,0.0569,clean
bg_school_tau2019_01416,school,tau2019,airport-vienna-209-6363-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6363-a.wav,10.0,running_footsteps,0.1255,clean
bg_school_tau2019_01417,school,tau2019,airport-vienna-209-6364-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6364-a.wav,10.0,running_footsteps,0.358,flagged
bg_school_tau2019_01418,school,tau2019,airport-vienna-209-6365-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6365-a.wav,10.0,running_footsteps,0.5934,flagged
bg_school_tau2019_01419,school,tau2019,airport-vienna-209-6366-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6366-a.wav,10.0,running_footsteps,0.145,clean
bg_school_tau2019_01420,school,tau2019,airport-vienna-209-6367-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6367-a.wav,10.0,running_footsteps,0.0372,clean
bg_school_tau2019_01421,school,tau2019,airport-vienna-209-6368-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6368-a.wav,10.0,running_footsteps,0.204,flagged
bg_school_tau2019_01422,school,tau2019,airport-vienna-209-6369-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6369-a.wav,10.0,running_footsteps,0.3238,flagged
bg_school_tau2019_01423,school,tau2019,airport-vienna-209-6370-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6370-a.wav,10.0,running_footsteps,0.9265,flagged
bg_school_tau2019_01424,school,tau2019,airport-vienna-209-6371-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6371-a.wav,10.0,running_footsteps,0.4001,flagged
bg_school_tau2019_01425,school,tau2019,airport-vienna-209-6372-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6372-a.wav,10.0,running_footsteps,0.5265,flagged
bg_school_tau2019_01426,school,tau2019,airport-vienna-209-6373-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6373-a.wav,10.0,running_footsteps,0.0234,clean
bg_school_tau2019_01427,school,tau2019,airport-vienna-209-6374-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6374-a.wav,10.0,running_footsteps,0.3044,flagged
bg_school_tau2019_01428,school,tau2019,airport-vienna-209-6375-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6375-a.wav,10.0,alarm_bell,0.735,flagged
bg_school_tau2019_01429,school,tau2019,airport-vienna-209-6376-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6376-a.wav,10.0,running_footsteps,0.1678,flagged
bg_school_tau2019_01430,school,tau2019,airport-vienna-209-6377-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6377-a.wav,10.0,running_footsteps,0.1253,clean
bg_school_tau2019_01431,school,tau2019,airport-vienna-209-6378-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6378-a.wav,10.0,running_footsteps,0.5307,flagged
bg_school_tau2019_01433,school,tau2019,airport-vienna-209-6380-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6380-a.wav,10.0,running_footsteps,0.1858,flagged
bg_school_tau2019_01434,school,tau2019,airport-vienna-209-6381-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6381-a.wav,10.0,running_footsteps,0.5424,flagged
bg_school_tau2019_01435,school,tau2019,airport-vienna-209-6382-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6382-a.wav,10.0,door_slam,0.0486,clean
bg_school_tau2019_01436,school,tau2019,airport-vienna-209-6383-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6383-a.wav,10.0,running_footsteps,0.235,flagged
bg_school_tau2019_01437,school,tau2019,airport-vienna-209-6384-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6384-a.wav,10.0,running_footsteps,0.2516,flagged
bg_school_tau2019_01438,school,tau2019,airport-vienna-209-6385-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6385-a.wav,10.0,running_footsteps,0.3001,flagged
bg_school_tau2019_01439,school,tau2019,airport-vienna-209-6386-a,tau_airport-vienna-209,data/raw/tau2019_partial/TAU-urban-acoustic-scenes-2019-development/audio/airport-vienna-209-6386-a.wav,10.0,glass_breaking,0.0198,clean
bg_school_urbansound8k_01472,school,urbansound8k,104327-2-0-15.wav,freesound_104327,data/raw/urbansound8k/UrbanSound8K/audio/fold6/104327-2-0-15.wav,4.0,running_footsteps,0.0034,clean
bg_school_urbansound8k_01473,school,urbansound8k,104327-2-0-19.wav,freesound_104327,data/raw/urbansound8k/UrbanSound8K/audio/fold6/104327-2-0-19.wav,4.0,running_footsteps,0.0058,clean
bg_school_urbansound8k_01474,school,urbansound8k,104327-2-0-26.wav,freesound_104327,data/raw/urbansound8k/UrbanSound8K/audio/fold6/104327-2-0-26.wav,4.0,running_footsteps,0.0086,clean
bg_school_urbansound8k_01475,school,urbansound8k,104327-2-0-28.wav,freesound_104327,data/raw/urbansound8k/UrbanSound8K/audio/fold6/104327-2-0-28.wav,4.0,running_footsteps,0.0056,clean
bg_school_urbansound8k_01476,school,urbansound8k,104327-2-0-3.wav,freesound_104327,data/raw/urbansound8k/UrbanSound8K/audio/fold6/104327-2-0-3.wav,4.0,running_footsteps,0.0036,clean
bg_school_urbansound8k_01477,school,urbansound8k,104327-2-0-30.wav,freesound_104327,data/raw/urbansound8k/UrbanSound8K/audio/fold6/104327-2-0-30.wav,4.0,running_footsteps,0.011,clean
bg_school_urbansound8k_01478,school,urbansound8k,104327-2-0-34.wav,freesound_104327,data/raw/urbansound8k/UrbanSound8K/audio/fold6/104327-2-0-34.wav,4.0,running_footsteps,0.0051,clean
bg_school_urbansound8k_01479,school,urbansound8k,104327-2-0-4.wav,freesound_104327,data/raw/urbansound8k/UrbanSound8K/audio/fold6/104327-2-0-4.wav,4.0,running_footsteps,0.005,clean
bg_school_urbansound8k_01480,school,urbansound8k,104421-2-0-1.wav,freesound_104421,data/raw/urbansound8k/UrbanSound8K/audio/fold5/104421-2-0-1.wav,4.0,door_slam,0.0041,clean
bg_school_urbansound8k_01481,school,urbansound8k,104421-2-0-15.wav,freesound_104421,data/raw/urbansound8k/UrbanSound8K/audio/fold5/104421-2-0-15.wav,4.0,glass_breaking,0.003,clean
bg_school_urbansound8k_01482,school,urbansound8k,104421-2-0-20.wav,freesound_104421,data/raw/urbansound8k/UrbanSound8K/audio/fold5/104421-2-0-20.wav,4.0,scream,0.0377,clean
bg_school_urbansound8k_01483,school,urbansound8k,104421-2-0-29.wav,freesound_104421,data/raw/urbansound8k/UrbanSound8K/audio/fold5/104421-2-0-29.wav,4.0,running_footsteps,0.0022,clean
bg_school_urbansound8k_01484,school,urbansound8k,104421-2-0-3.wav,freesound_104421,data/raw/urbansound8k/UrbanSound8K/audio/fold5/104421-2-0-3.wav,4.0,running_footsteps,0.0083,clean
bg_school_urbansound8k_01485,school,urbansound8k,104421-2-0-5.wav,freesound_104421,data/raw/urbansound8k/UrbanSound8K/audio/fold5/104421-2-0-5.wav,4.0,door_slam,0.0038,clean
bg_school_urbansound8k_01486,school,urbansound8k,104421-2-0-7.wav,freesound_104421,data/raw/urbansound8k/UrbanSound8K/audio/fold5/104421-2-0-7.wav,4.0,scream,0.0107,clean
bg_school_urbansound8k_01490,school,urbansound8k,109703-2-0-134.wav,freesound_109703,data/raw/urbansound8k/UrbanSound8K/audio/fold2/109703-2-0-134.wav,4.0,running_footsteps,0.0064,clean
