file_id,area_type,source_group_id,occurrence,so_lat,dai_sec,kieu,giay_lap
bgc_school_tau_airport-london-5_bg_school_tau2019_00810,school,tau_airport-london-5,bg_school_tau2019_00810,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00811,school,tau_airport-london-5,bg_school_tau2019_00811,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00812,school,tau_airport-london-5,bg_school_tau2019_00812,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00813,school,tau_airport-london-5,bg_school_tau2019_00813,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00814,school,tau_airport-london-5,bg_school_tau2019_00814,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00815,school,tau_airport-london-5,bg_school_tau2019_00815,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00816,school,tau_airport-london-5,bg_school_tau2019_00816,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00817,school,tau_airport-london-5,bg_school_tau2019_00817,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00818,school,tau_airport-london-5,bg_school_tau2019_00818,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00819,school,tau_airport-london-5,bg_school_tau2019_00819,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00820,school,tau_airport-london-5,bg_school_tau2019_00820,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00821,school,tau_airport-london-5,bg_school_tau2019_00821,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00822,school,tau_airport-london-5,bg_school_tau2019_00822,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00824,school,tau_airport-london-5,bg_school_tau2019_00824,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00826,school,tau_airport-london-5,bg_school_tau2019_00826,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00827,school,tau_airport-london-5,bg_school_tau2019_00827,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00828,school,tau_airport-london-5,bg_school_tau2019_00828,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00829,school,tau_airport-london-5,bg_school_tau2019_00829,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-5_bg_school_tau2019_00830,school,tau_airport-london-5,bg_school_tau2019_00830,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00833,school,tau_airport-london-6,bg_school_tau2019_00833,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00834,school,tau_airport-london-6,bg_school_tau2019_00834,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00835,school,tau_airport-london-6,bg_school_tau2019_00835,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00836,school,tau_airport-london-6,bg_school_tau2019_00836,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00837,school,tau_airport-london-6,bg_school_tau2019_00837,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00838,school,tau_airport-london-6,bg_school_tau2019_00838,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00839,school,tau_airport-london-6,bg_school_tau2019_00839,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00841,school,tau_airport-london-6,bg_school_tau2019_00841,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00842,school,tau_airport-london-6,bg_school_tau2019_00842,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00843,school,tau_airport-london-6,bg_school_tau2019_00843,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00844,school,tau_airport-london-6,bg_school_tau2019_00844,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00845,school,tau_airport-london-6,bg_school_tau2019_00845,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00846,school,tau_airport-london-6,bg_school_tau2019_00846,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00847,school,tau_airport-london-6,bg_school_tau2019_00847,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00848,school,tau_airport-london-6,bg_school_tau2019_00848,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00849,school,tau_airport-london-6,bg_school_tau2019_00849,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00850,school,tau_airport-london-6,bg_school_tau2019_00850,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00851,school,tau_airport-london-6,bg_school_tau2019_00851,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00852,school,tau_airport-london-6,bg_school_tau2019_00852,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00853,school,tau_airport-london-6,bg_school_tau2019_00853,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00854,school,tau_airport-london-6,bg_school_tau2019_00854,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00856,school,tau_airport-london-6,bg_school_tau2019_00856,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00857,school,tau_airport-london-6,bg_school_tau2019_00857,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00858,school,tau_airport-london-6,bg_school_tau2019_00858,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00859,school,tau_airport-london-6,bg_school_tau2019_00859,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00860,school,tau_airport-london-6,bg_school_tau2019_00860,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00861,school,tau_airport-london-6,bg_school_tau2019_00861,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00862,school,tau_airport-london-6,bg_school_tau2019_00862,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00863,school,tau_airport-london-6,bg_school_tau2019_00863,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00864,school,tau_airport-london-6,bg_school_tau2019_00864,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00866,school,tau_airport-london-6,bg_school_tau2019_00866,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00867,school,tau_airport-london-6,bg_school_tau2019_00867,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00868,school,tau_airport-london-6,bg_school_tau2019_00868,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00869,school,tau_airport-london-6,bg_school_tau2019_00869,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00870,school,tau_airport-london-6,bg_school_tau2019_00870,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00872,school,tau_airport-london-6,bg_school_tau2019_00872,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00873,school,tau_airport-london-6,bg_school_tau2019_00873,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00874,school,tau_airport-london-6,bg_school_tau2019_00874,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00875,school,tau_airport-london-6,bg_school_tau2019_00875,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00876,school,tau_airport-london-6,bg_school_tau2019_00876,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00877,school,tau_airport-london-6,bg_school_tau2019_00877,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00878,school,tau_airport-london-6,bg_school_tau2019_00878,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00879,school,tau_airport-london-6,bg_school_tau2019_00879,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00880,school,tau_airport-london-6,bg_school_tau2019_00880,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00881,school,tau_airport-london-6,bg_school_tau2019_00881,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-london-6_bg_school_tau2019_00882,school,tau_airport-london-6,bg_school_tau2019_00882,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00006,school,tau_airport-lyon-1041,bg_school_tau2019_00006,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00014,school,tau_airport-lyon-1041,bg_school_tau2019_00014,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00017,school,tau_airport-lyon-1041,bg_school_tau2019_00017,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00039,school,tau_airport-lyon-1041,bg_school_tau2019_00039,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00042,school,tau_airport-lyon-1041,bg_school_tau2019_00042,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00056,school,tau_airport-lyon-1041,bg_school_tau2019_00056,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00073,school,tau_airport-lyon-1041,bg_school_tau2019_00073,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00090,school,tau_airport-lyon-1041,bg_school_tau2019_00090,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00117,school,tau_airport-lyon-1041,bg_school_tau2019_00117,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00119,school,tau_airport-lyon-1041,bg_school_tau2019_00119,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00121,school,tau_airport-lyon-1041,bg_school_tau2019_00121,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00130,school,tau_airport-lyon-1041,bg_school_tau2019_00130,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00139,school,tau_airport-lyon-1041,bg_school_tau2019_00139,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00155,school,tau_airport-lyon-1041,bg_school_tau2019_00155,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00169,school,tau_airport-lyon-1041,bg_school_tau2019_00169,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00179,school,tau_airport-lyon-1041,bg_school_tau2019_00179,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00182,school,tau_airport-lyon-1041,bg_school_tau2019_00182,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00196,school,tau_airport-lyon-1041,bg_school_tau2019_00196,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00220,school,tau_airport-lyon-1041,bg_school_tau2019_00220,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00222,school,tau_airport-lyon-1041,bg_school_tau2019_00222,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00272,school,tau_airport-lyon-1041,bg_school_tau2019_00272,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00274,school,tau_airport-lyon-1041,bg_school_tau2019_00274,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00287,school,tau_airport-lyon-1041,bg_school_tau2019_00287,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00290,school,tau_airport-lyon-1041,bg_school_tau2019_00290,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00302,school,tau_airport-lyon-1041,bg_school_tau2019_00302,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00305,school,tau_airport-lyon-1041,bg_school_tau2019_00305,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00307,school,tau_airport-lyon-1041,bg_school_tau2019_00307,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00329,school,tau_airport-lyon-1041,bg_school_tau2019_00329,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00343,school,tau_airport-lyon-1041,bg_school_tau2019_00343,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00357,school,tau_airport-lyon-1041,bg_school_tau2019_00357,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00386,school,tau_airport-lyon-1041,bg_school_tau2019_00386,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00392,school,tau_airport-lyon-1041,bg_school_tau2019_00392,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00399,school,tau_airport-lyon-1041,bg_school_tau2019_00399,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1041_bg_school_tau2019_00407,school,tau_airport-lyon-1041,bg_school_tau2019_00407,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00015,school,tau_airport-lyon-1095,bg_school_tau2019_00015,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00026,school,tau_airport-lyon-1095,bg_school_tau2019_00026,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00065,school,tau_airport-lyon-1095,bg_school_tau2019_00065,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00075,school,tau_airport-lyon-1095,bg_school_tau2019_00075,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00079,school,tau_airport-lyon-1095,bg_school_tau2019_00079,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00132,school,tau_airport-lyon-1095,bg_school_tau2019_00132,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00157,school,tau_airport-lyon-1095,bg_school_tau2019_00157,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00159,school,tau_airport-lyon-1095,bg_school_tau2019_00159,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00197,school,tau_airport-lyon-1095,bg_school_tau2019_00197,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00206,school,tau_airport-lyon-1095,bg_school_tau2019_00206,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00209,school,tau_airport-lyon-1095,bg_school_tau2019_00209,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00234,school,tau_airport-lyon-1095,bg_school_tau2019_00234,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00241,school,tau_airport-lyon-1095,bg_school_tau2019_00241,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00244,school,tau_airport-lyon-1095,bg_school_tau2019_00244,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00266,school,tau_airport-lyon-1095,bg_school_tau2019_00266,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00271,school,tau_airport-lyon-1095,bg_school_tau2019_00271,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00297,school,tau_airport-lyon-1095,bg_school_tau2019_00297,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00306,school,tau_airport-lyon-1095,bg_school_tau2019_00306,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00321,school,tau_airport-lyon-1095,bg_school_tau2019_00321,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00353,school,tau_airport-lyon-1095,bg_school_tau2019_00353,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00355,school,tau_airport-lyon-1095,bg_school_tau2019_00355,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00362,school,tau_airport-lyon-1095,bg_school_tau2019_00362,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00364,school,tau_airport-lyon-1095,bg_school_tau2019_00364,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00374,school,tau_airport-lyon-1095,bg_school_tau2019_00374,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00381,school,tau_airport-lyon-1095,bg_school_tau2019_00381,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00406,school,tau_airport-lyon-1095,bg_school_tau2019_00406,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1095_bg_school_tau2019_00419,school,tau_airport-lyon-1095,bg_school_tau2019_00419,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00016,school,tau_airport-lyon-1101,bg_school_tau2019_00016,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00041,school,tau_airport-lyon-1101,bg_school_tau2019_00041,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00076,school,tau_airport-lyon-1101,bg_school_tau2019_00076,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00106,school,tau_airport-lyon-1101,bg_school_tau2019_00106,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00118,school,tau_airport-lyon-1101,bg_school_tau2019_00118,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00123,school,tau_airport-lyon-1101,bg_school_tau2019_00123,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00126,school,tau_airport-lyon-1101,bg_school_tau2019_00126,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00135,school,tau_airport-lyon-1101,bg_school_tau2019_00135,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00152,school,tau_airport-lyon-1101,bg_school_tau2019_00152,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00158,school,tau_airport-lyon-1101,bg_school_tau2019_00158,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00167,school,tau_airport-lyon-1101,bg_school_tau2019_00167,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00193,school,tau_airport-lyon-1101,bg_school_tau2019_00193,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00194,school,tau_airport-lyon-1101,bg_school_tau2019_00194,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00229,school,tau_airport-lyon-1101,bg_school_tau2019_00229,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00230,school,tau_airport-lyon-1101,bg_school_tau2019_00230,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00233,school,tau_airport-lyon-1101,bg_school_tau2019_00233,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00248,school,tau_airport-lyon-1101,bg_school_tau2019_00248,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00270,school,tau_airport-lyon-1101,bg_school_tau2019_00270,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00275,school,tau_airport-lyon-1101,bg_school_tau2019_00275,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00278,school,tau_airport-lyon-1101,bg_school_tau2019_00278,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00291,school,tau_airport-lyon-1101,bg_school_tau2019_00291,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00303,school,tau_airport-lyon-1101,bg_school_tau2019_00303,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00310,school,tau_airport-lyon-1101,bg_school_tau2019_00310,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00314,school,tau_airport-lyon-1101,bg_school_tau2019_00314,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00339,school,tau_airport-lyon-1101,bg_school_tau2019_00339,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00349,school,tau_airport-lyon-1101,bg_school_tau2019_00349,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00358,school,tau_airport-lyon-1101,bg_school_tau2019_00358,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00359,school,tau_airport-lyon-1101,bg_school_tau2019_00359,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00360,school,tau_airport-lyon-1101,bg_school_tau2019_00360,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00366,school,tau_airport-lyon-1101,bg_school_tau2019_00366,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00375,school,tau_airport-lyon-1101,bg_school_tau2019_00375,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00377,school,tau_airport-lyon-1101,bg_school_tau2019_00377,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00404,school,tau_airport-lyon-1101,bg_school_tau2019_00404,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00414,school,tau_airport-lyon-1101,bg_school_tau2019_00414,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1101_bg_school_tau2019_00415,school,tau_airport-lyon-1101,bg_school_tau2019_00415,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1169_bg_school_tau2019_00420,school,tau_airport-lyon-1169,bg_school_tau2019_00420,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1169_bg_school_tau2019_00425,school,tau_airport-lyon-1169,bg_school_tau2019_00425,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1169_bg_school_tau2019_00440,school,tau_airport-lyon-1169,bg_school_tau2019_00440,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1169_bg_school_tau2019_00441,school,tau_airport-lyon-1169,bg_school_tau2019_00441,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1169_bg_school_tau2019_00444,school,tau_airport-lyon-1169,bg_school_tau2019_00444,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1169_bg_school_tau2019_00456,school,tau_airport-lyon-1169,bg_school_tau2019_00456,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1169_bg_school_tau2019_00460,school,tau_airport-lyon-1169,bg_school_tau2019_00460,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1169_bg_school_tau2019_00465,school,tau_airport-lyon-1169,bg_school_tau2019_00465,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1169_bg_school_tau2019_00483,school,tau_airport-lyon-1169,bg_school_tau2019_00483,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1169_bg_school_tau2019_00540,school,tau_airport-lyon-1169,bg_school_tau2019_00540,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1169_bg_school_tau2019_00551,school,tau_airport-lyon-1169,bg_school_tau2019_00551,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-lyon-1169_bg_school_tau2019_00559,school,tau_airport-lyon-1169,bg_school_tau2019_00559,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00010,school,tau_airport-milan-1061,bg_school_tau2019_00010,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00018,school,tau_airport-milan-1061,bg_school_tau2019_00018,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00020,school,tau_airport-milan-1061,bg_school_tau2019_00020,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00022,school,tau_airport-milan-1061,bg_school_tau2019_00022,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00052,school,tau_airport-milan-1061,bg_school_tau2019_00052,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00064,school,tau_airport-milan-1061,bg_school_tau2019_00064,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00071,school,tau_airport-milan-1061,bg_school_tau2019_00071,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00113,school,tau_airport-milan-1061,bg_school_tau2019_00113,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00124,school,tau_airport-milan-1061,bg_school_tau2019_00124,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00136,school,tau_airport-milan-1061,bg_school_tau2019_00136,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00175,school,tau_airport-milan-1061,bg_school_tau2019_00175,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00177,school,tau_airport-milan-1061,bg_school_tau2019_00177,1,10.0,lien_tuc,0.0
bgc_school_tau_airport-milan-1061_bg_school_tau2019_00180,school,tau_airport-milan-1061,bg_school_tau2019_00180,1,10.0,lien_tuc,0.0
