file_id,class_id,source_dataset,onset,offset,duration_bank,provenance,path_bank
fsd50k_speech_normal_44d9236b,speech_normal,fsd50k,0.0,2.68,2.68,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_44d9236b.wav
fsd50k_speech_normal_452fb593,speech_normal,fsd50k,0.0,0.953,0.953,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_452fb593.wav
fsd50k_speech_normal_45362a1a,speech_normal,fsd50k,0.0,4.327,4.327,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_45362a1a.wav
fsd50k_speech_normal_4553e308,speech_normal,fsd50k,0.0,0.557,0.557,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4553e308.wav
fsd50k_speech_normal_458bfd21,speech_normal,fsd50k,0.54,2.199,1.659,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_458bfd21.wav
fsd50k_speech_normal_45a38188,speech_normal,fsd50k,1.499,3.268,1.769,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_45a38188.wav
fsd50k_speech_normal_45c7f2b1,speech_normal,fsd50k,0.0,0.766,0.766,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_45c7f2b1.wav
fsd50k_speech_normal_46610ecb,speech_normal,fsd50k,0.0,0.932,0.932,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_46610ecb.wav
fsd50k_speech_normal_469b3357,speech_normal,fsd50k,0.0,0.96,0.96,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_469b3357.wav
fsd50k_speech_normal_46bbdffe,speech_normal,fsd50k,0.0,0.669,0.669,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_46bbdffe.wav
fsd50k_speech_normal_475bc91b,speech_normal,fsd50k,0.0,7.171,7.171,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_475bc91b.wav
fsd50k_speech_normal_47bbcf3e,speech_normal,fsd50k,0.0,0.732,0.732,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_47bbcf3e.wav
fsd50k_speech_normal_483d0017,speech_normal,fsd50k,0.0,1.121,1.121,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_483d0017.wav
fsd50k_speech_normal_48df56e4,speech_normal,fsd50k,0.0,0.585,0.585,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_48df56e4.wav
fsd50k_speech_normal_48fe8bd8,speech_normal,fsd50k,0.0,1.018,1.018,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_48fe8bd8.wav
fsd50k_speech_normal_4999b70e,speech_normal,fsd50k,0.0,1.699,1.699,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4999b70e.wav
fsd50k_speech_normal_49cbf9ea,speech_normal,fsd50k,0.0,0.548,0.548,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_49cbf9ea.wav
fsd50k_speech_normal_49db187e,speech_normal,fsd50k,0.0,1.788,1.788,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_49db187e.wav
fsd50k_speech_normal_4a6da433,speech_normal,fsd50k,3.739,6.818,3.079,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4a6da433.wav
fsd50k_speech_normal_4ad30c99,speech_normal,fsd50k,0.0,0.592,0.592,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4ad30c99.wav
fsd50k_speech_normal_4afca8fd,speech_normal,fsd50k,0.0,1.544,1.544,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4afca8fd.wav
fsd50k_speech_normal_4b021313,speech_normal,fsd50k,0.0,0.486,0.486,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4b021313.wav
fsd50k_speech_normal_4b131ff2,speech_normal,fsd50k,0.0,5.534,5.534,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4b131ff2.wav
fsd50k_speech_normal_4c0a272d,speech_normal,fsd50k,1.5,3.939,2.439,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4c0a272d.wav
fsd50k_speech_normal_4c9db80d,speech_normal,fsd50k,0.0,1.126,1.126,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4c9db80d.wav
fsd50k_speech_normal_4cd93ada,speech_normal,fsd50k,0.0,1.893,1.893,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4cd93ada.wav
fsd50k_speech_normal_4d234556,speech_normal,fsd50k,0.0,1.057,1.057,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4d234556.wav
fsd50k_speech_normal_4d6306b2,speech_normal,fsd50k,0.0,0.618,0.618,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4d6306b2.wav
fsd50k_speech_normal_4dbe0ff0,speech_normal,fsd50k,0.0,0.87,0.87,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4dbe0ff0.wav
fsd50k_speech_normal_4dc580cb,speech_normal,fsd50k,0.0,1.374,1.374,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4dc580cb.wav
fsd50k_speech_normal_4e48ce5d,speech_normal,fsd50k,0.0,1.376,1.376,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4e48ce5d.wav
fsd50k_speech_normal_4ec436b5,speech_normal,fsd50k,0.0,0.558,0.558,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4ec436b5.wav
fsd50k_speech_normal_4ee1f7ba,speech_normal,fsd50k,0.539,2.973,2.434,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4ee1f7ba.wav
fsd50k_speech_normal_4f46ccaf,speech_normal,fsd50k,0.0,3.152,3.152,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4f46ccaf.wav
fsd50k_speech_normal_4f523258,speech_normal,fsd50k,0.0,1.087,1.087,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4f523258.wav
fsd50k_speech_normal_4f6eec17,speech_normal,fsd50k,0.0,0.812,0.812,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4f6eec17.wav
fsd50k_speech_normal_4f72913d,speech_normal,fsd50k,0.0,3.969,3.969,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_4f72913d.wav
fsd50k_speech_normal_506f299b,speech_normal,fsd50k,0.0,1.181,1.181,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_506f299b.wav
fsd50k_speech_normal_509e8a86,speech_normal,fsd50k,0.0,1.376,1.376,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_509e8a86.wav
fsd50k_speech_normal_51a9926b,speech_normal,fsd50k,0.0,3.21,3.21,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_51a9926b.wav
fsd50k_speech_normal_51ccb7a4,speech_normal,fsd50k,0.0,1.375,1.375,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_51ccb7a4.wav
fsd50k_speech_normal_51f5d4a3,speech_normal,fsd50k,3.419,10.656,7.237,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_51f5d4a3.wav
fsd50k_speech_normal_51fecbd8,speech_normal,fsd50k,1.5,17.057,15.557,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_51fecbd8.wav
fsd50k_speech_normal_521ccac5,speech_normal,fsd50k,0.0,1.291,1.291,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_521ccac5.wav
fsd50k_speech_normal_5236b248,speech_normal,fsd50k,0.0,2.107,2.107,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5236b248.wav
fsd50k_speech_normal_528285bf,speech_normal,fsd50k,0.0,1.01,1.01,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_528285bf.wav
fsd50k_speech_normal_52e0676a,speech_normal,fsd50k,0.0,1.149,1.149,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_52e0676a.wav
fsd50k_speech_normal_52f9653b,speech_normal,fsd50k,0.0,1.067,1.067,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_52f9653b.wav
fsd50k_speech_normal_535edcba,speech_normal,fsd50k,0.0,3.453,3.453,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_535edcba.wav
fsd50k_speech_normal_536dcd67,speech_normal,fsd50k,0.0,2.773,2.773,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_536dcd67.wav
fsd50k_speech_normal_53b3599c,speech_normal,fsd50k,0.0,0.883,0.883,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_53b3599c.wav
fsd50k_speech_normal_544a3b61,speech_normal,fsd50k,0.0,0.802,0.802,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_544a3b61.wav
fsd50k_speech_normal_54a5e096,speech_normal,fsd50k,0.219,2.543,2.324,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_54a5e096.wav
fsd50k_speech_normal_54f0d4a3,speech_normal,fsd50k,18.779,29.868,11.089,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_54f0d4a3.wav
fsd50k_speech_normal_54fc8098,speech_normal,fsd50k,0.0,1.0,1.0,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_54fc8098.wav
fsd50k_speech_normal_5508e518,speech_normal,fsd50k,0.0,1.627,1.627,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5508e518.wav
fsd50k_speech_normal_553f8d22,speech_normal,fsd50k,6.298,11.076,4.778,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_553f8d22.wav
fsd50k_speech_normal_55d5424a,speech_normal,fsd50k,0.0,0.772,0.772,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_55d5424a.wav
fsd50k_speech_normal_55d6a69a,speech_normal,fsd50k,0.219,3.933,3.714,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_55d6a69a.wav
fsd50k_speech_normal_55effd01,speech_normal,fsd50k,5.659,7.778,2.119,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_55effd01.wav
fsd50k_speech_normal_560521aa,speech_normal,fsd50k,0.0,1.25,1.25,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_560521aa.wav
fsd50k_speech_normal_566188ce,speech_normal,fsd50k,0.0,0.721,0.721,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_566188ce.wav
fsd50k_speech_normal_5666ffa8,speech_normal,fsd50k,0.0,1.694,1.694,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5666ffa8.wav
fsd50k_speech_normal_56d2a97d,speech_normal,fsd50k,0.0,0.725,0.725,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_56d2a97d.wav
fsd50k_speech_normal_56e45e63,speech_normal,fsd50k,0.0,1.657,1.657,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_56e45e63.wav
fsd50k_speech_normal_572edb8a,speech_normal,fsd50k,0.0,1.117,1.117,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_572edb8a.wav
fsd50k_speech_normal_576fefc9,speech_normal,fsd50k,0.0,1.099,1.099,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_576fefc9.wav
fsd50k_speech_normal_5787d0be,speech_normal,fsd50k,0.0,0.776,0.776,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5787d0be.wav
fsd50k_speech_normal_57919e48,speech_normal,fsd50k,0.0,1.22,1.22,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_57919e48.wav
fsd50k_speech_normal_590667cf,speech_normal,fsd50k,0.0,2.013,2.013,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_590667cf.wav
fsd50k_speech_normal_592b4613,speech_normal,fsd50k,0.0,1.016,1.016,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_592b4613.wav
fsd50k_speech_normal_59d0fb86,speech_normal,fsd50k,0.22,3.637,3.417,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_59d0fb86.wav
fsd50k_speech_normal_59d1b6b3,speech_normal,fsd50k,2.138,5.096,2.958,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_59d1b6b3.wav
fsd50k_speech_normal_5a35f2d1,speech_normal,fsd50k,0.0,0.655,0.655,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5a35f2d1.wav
fsd50k_speech_normal_5a4ade94,speech_normal,fsd50k,0.0,2.602,2.602,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5a4ade94.wav
fsd50k_speech_normal_5a5960f6,speech_normal,fsd50k,0.0,1.985,1.985,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5a5960f6.wav
fsd50k_speech_normal_5b08591b,speech_normal,fsd50k,0.0,0.49,0.49,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5b08591b.wav
fsd50k_speech_normal_5b38cd36,speech_normal,fsd50k,0.0,2.183,2.183,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5b38cd36.wav
fsd50k_speech_normal_5b9d918f,speech_normal,fsd50k,0.0,3.419,3.419,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5b9d918f.wav
fsd50k_speech_normal_5bed3234,speech_normal,fsd50k,0.219,2.016,1.797,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5bed3234.wav
fsd50k_speech_normal_5beeb517,speech_normal,fsd50k,0.0,2.452,2.452,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5beeb517.wav
fsd50k_speech_normal_5c748a82,speech_normal,fsd50k,0.0,2.5,2.5,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5c748a82.wav
fsd50k_speech_normal_5d1e9e9c,speech_normal,fsd50k,0.0,1.643,1.643,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5d1e9e9c.wav
fsd50k_speech_normal_5d29ba3e,speech_normal,fsd50k,0.0,0.404,0.404,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5d29ba3e.wav
fsd50k_speech_normal_5d3857cb,speech_normal,fsd50k,0.0,2.49,2.49,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5d3857cb.wav
fsd50k_speech_normal_5dc991a3,speech_normal,fsd50k,0.0,0.907,0.907,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5dc991a3.wav
fsd50k_speech_normal_5de2282d,speech_normal,fsd50k,0.0,1.0,1.0,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5de2282d.wav
fsd50k_speech_normal_5e027186,speech_normal,fsd50k,0.0,2.183,2.183,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5e027186.wav
fsd50k_speech_normal_5e706559,speech_normal,fsd50k,0.0,0.662,0.662,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5e706559.wav
fsd50k_speech_normal_5e89b498,speech_normal,fsd50k,0.0,3.059,3.059,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5e89b498.wav
fsd50k_speech_normal_5ec5fc2f,speech_normal,fsd50k,0.0,0.905,0.905,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5ec5fc2f.wav
fsd50k_speech_normal_5ec6461e,speech_normal,fsd50k,0.86,10.658,9.798,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5ec6461e.wav
fsd50k_speech_normal_5ef71f3e,speech_normal,fsd50k,0.0,6.785,6.785,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5ef71f3e.wav
fsd50k_speech_normal_5f098b94,speech_normal,fsd50k,0.0,2.018,2.018,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5f098b94.wav
fsd50k_speech_normal_5f2ebdad,speech_normal,fsd50k,0.0,1.117,1.117,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5f2ebdad.wav
fsd50k_speech_normal_5f72be73,speech_normal,fsd50k,0.0,1.544,1.544,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5f72be73.wav
fsd50k_speech_normal_5f98fd86,speech_normal,fsd50k,0.0,0.76,0.76,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_5f98fd86.wav
fsd50k_speech_normal_605926ad,speech_normal,fsd50k,0.0,1.39,1.39,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_605926ad.wav
fsd50k_speech_normal_60fdc3e0,speech_normal,fsd50k,0.0,1.283,1.283,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_60fdc3e0.wav
fsd50k_speech_normal_612e3af1,speech_normal,fsd50k,0.0,2.979,2.979,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_612e3af1.wav
fsd50k_speech_normal_6193bb10,speech_normal,fsd50k,0.0,1.0,1.0,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6193bb10.wav
fsd50k_speech_normal_6221d9d8,speech_normal,fsd50k,0.0,1.161,1.161,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6221d9d8.wav
fsd50k_speech_normal_632f69d2,speech_normal,fsd50k,0.0,0.665,0.665,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_632f69d2.wav
fsd50k_speech_normal_63547745,speech_normal,fsd50k,0.0,1.175,1.175,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_63547745.wav
fsd50k_speech_normal_63cce22f,speech_normal,fsd50k,1.175,2.36,1.185,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_63cce22f.wav
fsd50k_speech_normal_6487ea15,speech_normal,fsd50k,0.0,0.496,0.496,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6487ea15.wav
fsd50k_speech_normal_64f0e4b2,speech_normal,fsd50k,0.0,4.419,4.419,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_64f0e4b2.wav
fsd50k_speech_normal_65a8c68b,speech_normal,fsd50k,0.0,0.697,0.697,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_65a8c68b.wav
fsd50k_speech_normal_65b33349,speech_normal,fsd50k,0.0,2.472,2.472,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_65b33349.wav
fsd50k_speech_normal_661a3655,speech_normal,fsd50k,0.0,1.121,1.121,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_661a3655.wav
fsd50k_speech_normal_663c791e,speech_normal,fsd50k,0.0,1.29,1.29,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_663c791e.wav
fsd50k_speech_normal_66533a99,speech_normal,fsd50k,0.0,1.376,1.376,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_66533a99.wav
fsd50k_speech_normal_66844dfa,speech_normal,fsd50k,0.0,0.866,0.866,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_66844dfa.wav
fsd50k_speech_normal_6701fd61,speech_normal,fsd50k,0.0,0.441,0.441,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6701fd61.wav
fsd50k_speech_normal_681f5a99,speech_normal,fsd50k,3.417,4.896,1.479,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_681f5a99.wav
fsd50k_speech_normal_683ec5fc,speech_normal,fsd50k,0.0,0.695,0.695,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_683ec5fc.wav
fsd50k_speech_normal_683f9db5,speech_normal,fsd50k,0.0,0.581,0.581,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_683f9db5.wav
fsd50k_speech_normal_6869b5f6,speech_normal,fsd50k,0.0,1.159,1.159,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6869b5f6.wav
fsd50k_speech_normal_686f242d,speech_normal,fsd50k,0.0,0.523,0.523,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_686f242d.wav
fsd50k_speech_normal_68b0fddb,speech_normal,fsd50k,0.0,1.058,1.058,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_68b0fddb.wav
fsd50k_speech_normal_6916eab0,speech_normal,fsd50k,0.0,0.672,0.672,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6916eab0.wav
fsd50k_speech_normal_69927e79,speech_normal,fsd50k,0.0,2.331,2.331,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_69927e79.wav
fsd50k_speech_normal_6a273a51,speech_normal,fsd50k,0.22,5.859,5.639,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6a273a51.wav
fsd50k_speech_normal_6b218db0,speech_normal,fsd50k,0.0,1.341,1.341,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6b218db0.wav
fsd50k_speech_normal_6b363dfd,speech_normal,fsd50k,0.0,1.016,1.016,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6b363dfd.wav
fsd50k_speech_normal_6b36a9db,speech_normal,fsd50k,0.0,1.327,1.327,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6b36a9db.wav
fsd50k_speech_normal_6b804a6c,speech_normal,fsd50k,0.0,2.911,2.911,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6b804a6c.wav
fsd50k_speech_normal_6be25c61,speech_normal,fsd50k,0.0,2.32,2.32,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6be25c61.wav
fsd50k_speech_normal_6c4dbb6c,speech_normal,fsd50k,0.0,1.962,1.962,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6c4dbb6c.wav
fsd50k_speech_normal_6ca4b0e4,speech_normal,fsd50k,0.0,4.655,4.655,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6ca4b0e4.wav
fsd50k_speech_normal_6d1aca16,speech_normal,fsd50k,0.0,0.626,0.626,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6d1aca16.wav
fsd50k_speech_normal_6d253744,speech_normal,fsd50k,0.0,2.331,2.331,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6d253744.wav
fsd50k_speech_normal_6dbd9fc9,speech_normal,fsd50k,0.86,3.089,2.229,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6dbd9fc9.wav
fsd50k_speech_normal_6e1815aa,speech_normal,fsd50k,0.0,0.813,0.813,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6e1815aa.wav
fsd50k_speech_normal_6e413ca9,speech_normal,fsd50k,0.0,1.55,1.55,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6e413ca9.wav
fsd50k_speech_normal_6e9145e0,speech_normal,fsd50k,1.177,2.654,1.477,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6e9145e0.wav
fsd50k_speech_normal_6ef93005,speech_normal,fsd50k,0.0,2.602,2.602,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6ef93005.wav
fsd50k_speech_normal_6f189ab3,speech_normal,fsd50k,0.0,0.956,0.956,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6f189ab3.wav
fsd50k_speech_normal_6f8b96be,speech_normal,fsd50k,0.0,0.56,0.56,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6f8b96be.wav
fsd50k_speech_normal_6f9d0dcb,speech_normal,fsd50k,0.859,2.498,1.639,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_6f9d0dcb.wav
fsd50k_speech_normal_701006dc,speech_normal,fsd50k,0.0,0.522,0.522,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_701006dc.wav
fsd50k_speech_normal_7065a271,speech_normal,fsd50k,0.0,0.714,0.714,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_7065a271.wav
fsd50k_speech_normal_709c0d28,speech_normal,fsd50k,0.22,3.586,3.366,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_709c0d28.wav
fsd50k_speech_normal_70db1aea,speech_normal,fsd50k,2.459,12.167,9.708,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_70db1aea.wav
fsd50k_speech_normal_7185ec4e,speech_normal,fsd50k,0.0,1.5,1.5,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_7185ec4e.wav
fsd50k_speech_normal_71ade30c,speech_normal,fsd50k,0.0,1.277,1.277,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_71ade30c.wav
fsd50k_speech_normal_71d9e4ee,speech_normal,fsd50k,0.0,1.73,1.73,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_71d9e4ee.wav
fsd50k_speech_normal_7244708b,speech_normal,fsd50k,0.0,0.66,0.66,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_7244708b.wav
fsd50k_speech_normal_7287e55a,speech_normal,fsd50k,0.0,1.057,1.057,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_7287e55a.wav
fsd50k_speech_normal_728a0d5e,speech_normal,fsd50k,0.0,1.375,1.375,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_728a0d5e.wav
fsd50k_speech_normal_729b04ff,speech_normal,fsd50k,0.0,9.387,9.387,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_729b04ff.wav
fsd50k_speech_normal_72fcfe58,speech_normal,fsd50k,0.0,1.567,1.567,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_72fcfe58.wav
fsd50k_speech_normal_7314bc3b,speech_normal,fsd50k,0.0,1.133,1.133,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_7314bc3b.wav
fsd50k_speech_normal_7334e4f7,speech_normal,fsd50k,0.0,1.057,1.057,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_7334e4f7.wav
fsd50k_speech_normal_739ad083,speech_normal,fsd50k,2.14,20.555,18.415,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_739ad083.wav
fsd50k_speech_normal_73eba0a1,speech_normal,fsd50k,0.0,1.053,1.053,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_73eba0a1.wav
fsd50k_speech_normal_745498a6,speech_normal,fsd50k,0.0,0.801,0.801,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_745498a6.wav
fsd50k_speech_normal_74bf740e,speech_normal,fsd50k,0.0,0.63,0.63,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_74bf740e.wav
fsd50k_speech_normal_75237b3b,speech_normal,fsd50k,0.0,1.362,1.362,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_75237b3b.wav
fsd50k_speech_normal_75498935,speech_normal,fsd50k,0.0,1.602,1.602,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_75498935.wav
fsd50k_speech_normal_766069a8,speech_normal,fsd50k,5.336,7.454,2.118,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_766069a8.wav
fsd50k_speech_normal_7665a646,speech_normal,fsd50k,0.0,1.76,1.76,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_7665a646.wav
fsd50k_speech_normal_766a00a7,speech_normal,fsd50k,0.0,0.999,0.999,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_766a00a7.wav
fsd50k_speech_normal_770e9f8f,speech_normal,fsd50k,0.0,1.043,1.043,auto_accept,data/banks/foreground/speech_normal/fsd50k_speech_normal_770e9f8f.wav
