file_id,class_id,path,dur,eff,lead,trail,rms_db,peak,loi
desed_speech_normal_3246d560,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_3246d560.wav,1.4021,1.4021,0.0,0.0,-23.86,0.4353,
desed_speech_normal_32700ecd,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_32700ecd.wav,0.5146,0.5146,0.0,0.0,-22.36,0.3364,
desed_speech_normal_342f0bfa,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_342f0bfa.wav,1.4304,1.4304,0.0,0.0,-23.39,0.3626,
desed_speech_normal_3444bfc3,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_3444bfc3.wav,0.566,0.566,0.0,0.0,-22.57,0.3792,
desed_speech_normal_3617c85d,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_3617c85d.wav,1.9739,1.9739,0.0,0.0,-22.46,0.5415,
desed_speech_normal_36180701,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_36180701.wav,1.5488,1.5488,0.0,0.0,-24.96,0.2377,
desed_speech_normal_36695326,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_36695326.wav,0.5279,0.5279,0.0,0.0,-23.49,0.232,
desed_speech_normal_369a432f,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_369a432f.wav,2.0139,2.0139,0.0,0.0,-22.12,0.288,
desed_speech_normal_36f52825,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_36f52825.wav,0.339,0.339,0.0,0.0,-30.37,0.1241,
desed_speech_normal_37a85651,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_37a85651.wav,1.4312,1.4312,0.0,0.0,-24.08,0.3694,
desed_speech_normal_39815aa2,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_39815aa2.wav,0.9806,0.9806,0.0,0.0,-23.6,0.2118,
desed_speech_normal_3af564b7,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_3af564b7.wav,0.7246,0.7246,0.0,0.0,-23.2,0.4526,
desed_speech_normal_3cbea9a2,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_3cbea9a2.wav,0.5641,0.5641,0.0,0.0,-23.2,0.4694,
desed_speech_normal_3d4ddb40,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_3d4ddb40.wav,1.3115,1.3115,0.0,0.0,-23.23,0.3741,
desed_speech_normal_3e07db75,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_3e07db75.wav,2.2927,2.2927,0.0,0.0,-21.89,0.2845,
desed_speech_normal_3ef6bd4f,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_3ef6bd4f.wav,0.7127,0.7127,0.0,0.0,-22.68,0.3694,
desed_speech_normal_40b85273,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_40b85273.wav,1.0663,1.0663,0.0,0.0,-23.23,0.3397,
desed_speech_normal_41998869,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_41998869.wav,0.4263,0.4263,0.0,0.0,-22.36,0.2023,
desed_speech_normal_41e6a02f,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_41e6a02f.wav,2.645,2.645,0.0,0.0,-24.35,0.4535,
desed_speech_normal_42747b70,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_42747b70.wav,0.4891,0.4891,0.0,0.0,-23.03,0.2801,
desed_speech_normal_45636e89,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_45636e89.wav,1.8024,1.8024,0.0,0.0,-22.71,0.5567,
desed_speech_normal_48fd105c,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_48fd105c.wav,0.3447,0.3447,0.0,0.0,-28.87,0.262,
desed_speech_normal_51552a71,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_51552a71.wav,0.6669,0.6669,0.0,0.0,-23.08,0.4468,
desed_speech_normal_524480b9,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_524480b9.wav,1.4726,1.4726,0.0,0.0,-23.44,0.7186,
desed_speech_normal_52d7e5a3,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_52d7e5a3.wav,0.6819,0.6819,0.0,0.0,-23.42,0.265,
desed_speech_normal_533bece9,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_533bece9.wav,0.5236,0.5236,0.0,0.0,-23.08,0.3076,
desed_speech_normal_566ab804,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_566ab804.wav,0.4344,0.4344,0.0,0.0,-22.49,0.305,
desed_speech_normal_59038036,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_59038036.wav,0.6127,0.6127,0.0,0.0,-22.94,0.3806,
desed_speech_normal_59b83ca4,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_59b83ca4.wav,1.6421,1.6421,0.0,0.0,-23.6,0.4916,
desed_speech_normal_59f56944,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_59f56944.wav,1.5953,1.5953,0.0,0.0,-22.0,0.8913,
desed_speech_normal_5ab3a069,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_5ab3a069.wav,0.3358,0.3358,0.0,0.0,-25.88,0.2167,
desed_speech_normal_6125018e,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_6125018e.wav,0.3166,0.3166,0.0,0.0,-11.04,0.7939,
desed_speech_normal_61959190,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_61959190.wav,0.3013,0.3013,0.0,0.0,-13.36,0.7437,
desed_speech_normal_622b42d4,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_622b42d4.wav,0.8147,0.8147,0.0,0.0,-24.0,0.4709,
desed_speech_normal_65cfa75f,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_65cfa75f.wav,1.6311,1.6311,0.0,0.0,-24.09,0.3968,
desed_speech_normal_6650d00e,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_6650d00e.wav,1.6484,1.6484,0.0,0.0,-22.54,0.5652,
desed_speech_normal_66ab17f9,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_66ab17f9.wav,0.6342,0.6342,0.0,0.0,-22.31,0.268,
desed_speech_normal_682f883f,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_682f883f.wav,0.7068,0.7068,0.0,0.0,-23.21,0.3655,
desed_speech_normal_69b8dc1e,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_69b8dc1e.wav,0.2802,0.2802,0.0,0.0,-15.68,0.679,
desed_speech_normal_6c8de84f,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_6c8de84f.wav,0.9904,0.9904,0.0,0.0,-23.0,0.4325,
desed_speech_normal_6d59eacf,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_6d59eacf.wav,1.3763,1.3763,0.0,0.0,-22.07,0.3268,
desed_speech_normal_6f86d49b,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_6f86d49b.wav,1.2607,1.2607,0.0,0.0,-21.53,0.5831,
desed_speech_normal_70d7e848,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_70d7e848.wav,0.7947,0.7947,0.0,0.0,-25.54,0.3615,
desed_speech_normal_71684636,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_71684636.wav,0.6505,0.6505,0.0,0.0,-22.87,0.3773,
desed_speech_normal_72847a84,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_72847a84.wav,0.6258,0.6258,0.0,0.0,-23.43,0.3085,
desed_speech_normal_7334aafe,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_7334aafe.wav,2.406,2.406,0.0,0.0,-22.98,0.4258,
desed_speech_normal_7451097a,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_7451097a.wav,0.9624,0.9624,0.0,0.0,-22.27,0.3217,
desed_speech_normal_74f47905,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_74f47905.wav,0.6012,0.6012,0.0,0.0,-23.41,0.3575,
desed_speech_normal_75770322,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_75770322.wav,0.7312,0.7312,0.0,0.0,-22.21,0.4838,
desed_speech_normal_75a4780a,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_75a4780a.wav,0.5279,0.5279,0.0,0.0,-23.53,0.3673,
desed_speech_normal_7647c316,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_7647c316.wav,0.7861,0.7861,0.0,0.0,-22.66,0.359,
desed_speech_normal_76e172cc,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_76e172cc.wav,1.5702,1.5702,0.0,0.0,-22.35,0.43,
desed_speech_normal_77d75b0f,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_77d75b0f.wav,0.4771,0.4771,0.0,0.0,-22.89,0.2954,
desed_speech_normal_7e65650f,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_7e65650f.wav,0.4128,0.4128,0.0,0.0,-24.15,0.3933,
desed_speech_normal_8012fbf5,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_8012fbf5.wav,0.7192,0.7192,0.0,0.0,-23.35,0.4255,
desed_speech_normal_8032a0c4,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_8032a0c4.wav,1.1733,1.1733,0.0,0.0,-22.55,0.3981,
desed_speech_normal_80555e87,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_80555e87.wav,1.112,1.112,0.0,0.0,-22.33,0.4242,
desed_speech_normal_817d036e,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_817d036e.wav,0.6504,0.6504,0.0,0.0,-22.56,0.3293,
desed_speech_normal_8622af0b,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_8622af0b.wav,2.0647,2.0647,0.0,0.0,-24.43,0.7235,
desed_speech_normal_86d99f05,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_86d99f05.wav,0.693,0.693,0.0,0.0,-23.38,0.387,
desed_speech_normal_874b2975,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_874b2975.wav,1.8598,1.8598,0.0,0.0,-22.79,0.5714,
desed_speech_normal_88045f00,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_88045f00.wav,2.655,2.655,0.0,0.0,-24.66,0.3022,
desed_speech_normal_88562586,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_88562586.wav,0.5206,0.5206,0.0,0.0,-22.93,0.2313,
desed_speech_normal_890cba22,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_890cba22.wav,0.9806,0.9806,0.0,0.0,-23.32,0.2573,
desed_speech_normal_925d2219,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_925d2219.wav,0.6322,0.6322,0.0,0.0,-23.43,0.2252,
desed_speech_normal_94895b72,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_94895b72.wav,0.6202,0.6202,0.0,0.0,-24.06,0.3354,
desed_speech_normal_9495e113,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_9495e113.wav,0.6757,0.6757,0.0,0.0,-21.39,0.5075,
desed_speech_normal_9b0004ef,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_9b0004ef.wav,1.8909,1.8909,0.0,0.0,-22.45,0.295,
desed_speech_normal_9cba5b99,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_9cba5b99.wav,0.8964,0.8964,0.0,0.0,-21.62,0.6599,
desed_speech_normal_9d97e514,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_9d97e514.wav,0.7616,0.7616,0.0,0.0,-22.8,0.347,
desed_speech_normal_9f1f4948,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_9f1f4948.wav,0.1375,0.1375,0.0,0.0,-42.08,0.1716,
desed_speech_normal_9f4eeeb5,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_9f4eeeb5.wav,0.8012,0.8012,0.0,0.0,-23.79,0.3914,
desed_speech_normal_a1d5f44d,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_a1d5f44d.wav,1.1839,1.1839,0.0,0.0,-22.41,0.2598,
desed_speech_normal_a290b0e4,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_a290b0e4.wav,1.3222,1.3222,0.0,0.0,-22.49,0.5816,
desed_speech_normal_a4d1322b,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_a4d1322b.wav,1.0364,1.0364,0.0,0.0,-23.35,0.4117,
desed_speech_normal_a88f8482,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_a88f8482.wav,1.0799,1.0799,0.0,0.0,-23.23,0.4255,
desed_speech_normal_ab2337cf,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_ab2337cf.wav,0.8598,0.8598,0.0,0.0,-22.4,0.6561,
desed_speech_normal_ab24e748,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_ab24e748.wav,0.8245,0.8245,0.0,0.0,-22.94,0.378,
desed_speech_normal_ab6d6b75,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_ab6d6b75.wav,1.3931,1.3931,0.0,0.0,-22.42,0.4113,
desed_speech_normal_affefe80,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_affefe80.wav,1.8347,1.8347,0.0,0.0,-23.2,0.7018,
desed_speech_normal_b0383094,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_b0383094.wav,2.519,2.519,0.0,0.0,-23.39,0.3552,
desed_speech_normal_b2aec2a9,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_b2aec2a9.wav,0.6633,0.6633,0.0,0.0,-22.9,0.4759,
desed_speech_normal_b473f22e,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_b473f22e.wav,1.798,1.798,0.0,0.0,-24.25,0.4184,
desed_speech_normal_b62d8943,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_b62d8943.wav,1.4764,1.4764,0.0,0.0,-23.83,0.437,
desed_speech_normal_b698a638,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_b698a638.wav,0.5449,0.5449,0.0,0.0,-22.64,0.443,
desed_speech_normal_b89c13c0,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_b89c13c0.wav,1.374,1.374,0.0,0.0,-23.84,0.5478,
desed_speech_normal_be5e9c07,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_be5e9c07.wav,0.5801,0.5801,0.0,0.0,-24.11,0.4803,
desed_speech_normal_c01b2a79,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_c01b2a79.wav,1.392,1.392,0.0,0.0,-22.04,0.5342,
desed_speech_normal_c177fd17,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_c177fd17.wav,2.1316,2.1316,0.0,0.0,-23.28,0.3559,
desed_speech_normal_c1c10f8b,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_c1c10f8b.wav,1.376,1.376,0.0,0.0,-24.08,0.3584,
desed_speech_normal_c3f22ab6,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_c3f22ab6.wav,0.5602,0.5602,0.0,0.0,-22.35,0.2966,
desed_speech_normal_c699a838,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_c699a838.wav,0.734,0.734,0.0,0.0,-24.78,0.3806,
desed_speech_normal_c7437344,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_c7437344.wav,0.8317,0.8317,0.0,0.0,-23.94,0.4108,
desed_speech_normal_c9b6aa1d,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_c9b6aa1d.wav,1.1474,1.1474,0.0,0.0,-22.83,0.2351,
desed_speech_normal_c9dfeed2,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_c9dfeed2.wav,0.7985,0.7985,0.0,0.0,-22.53,0.3748,
desed_speech_normal_cb5fc912,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_cb5fc912.wav,0.1694,0.1694,0.0,0.0,-29.18,0.1705,
desed_speech_normal_cef647d5,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_cef647d5.wav,1.2807,1.2807,0.0,0.0,-23.28,0.5029,
desed_speech_normal_cf2925f9,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_cf2925f9.wav,1.0289,1.0289,0.0,0.0,-22.31,0.406,
desed_speech_normal_cf67cba1,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_cf67cba1.wav,0.7654,0.7654,0.0,0.0,-25.33,0.3546,
desed_speech_normal_cf74d925,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_cf74d925.wav,1.7327,1.7327,0.0,0.0,-23.15,0.3603,
desed_speech_normal_d08dfe10,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_d08dfe10.wav,1.2407,1.2407,0.0,0.0,-23.88,0.4882,
desed_speech_normal_d0f8db02,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_d0f8db02.wav,0.7224,0.7224,0.0,0.0,-22.59,0.3355,
desed_speech_normal_d1889c94,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_d1889c94.wav,1.1569,1.1569,0.0,0.0,-21.67,0.4597,
desed_speech_normal_d27f58e2,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_d27f58e2.wav,0.7319,0.7319,0.0,0.0,-23.41,0.4357,
desed_speech_normal_d2f2f46a,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_d2f2f46a.wav,0.1694,0.1694,0.0,0.0,-43.87,0.0577,
desed_speech_normal_d546dddc,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_d546dddc.wav,1.37,1.37,0.0,0.0,-22.43,0.7292,
desed_speech_normal_d57cdbd7,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_d57cdbd7.wav,1.4199,1.4199,0.0,0.0,-23.17,0.3875,
desed_speech_normal_daabe9bc,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_daabe9bc.wav,1.4544,1.4544,0.0,0.0,-21.25,0.4531,
desed_speech_normal_db894e15,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_db894e15.wav,1.0355,1.0355,0.0,0.0,-22.49,0.3028,
desed_speech_normal_dd66951a,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_dd66951a.wav,0.6222,0.6222,0.0,0.0,-23.53,0.3516,
desed_speech_normal_e46d94de,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_e46d94de.wav,2.2143,2.2143,0.0,0.0,-22.52,0.4045,
desed_speech_normal_e66e9bff,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_e66e9bff.wav,0.8851,0.8851,0.0,0.0,-22.49,0.3155,
desed_speech_normal_e7ca37f5,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_e7ca37f5.wav,2.2782,2.2782,0.0,0.0,-22.89,0.557,
desed_speech_normal_e86c3ca7,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_e86c3ca7.wav,2.7507,2.7507,0.0,0.0,-23.53,0.4486,
desed_speech_normal_e9296c38,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_e9296c38.wav,2.4058,2.4058,0.0,0.0,-22.39,0.4696,
desed_speech_normal_ed9eea2c,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_ed9eea2c.wav,1.6758,1.6758,0.0,0.0,-22.56,0.4789,
desed_speech_normal_eda05696,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_eda05696.wav,0.8864,0.8864,0.0,0.0,-21.84,0.4145,
desed_speech_normal_ef6fe7c9,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_ef6fe7c9.wav,0.641,0.641,0.0,0.0,-23.39,0.3201,
desed_speech_normal_f0e8e9c2,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_f0e8e9c2.wav,0.8386,0.8386,0.0,0.0,-23.4,0.2111,
desed_speech_normal_f107fb0d,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_f107fb0d.wav,1.5892,1.5892,0.0,0.0,-23.06,0.1689,
desed_speech_normal_f221943d,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_f221943d.wav,1.3793,1.3793,0.0,0.0,-23.68,0.4193,
desed_speech_normal_f4175987,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_f4175987.wav,1.057,1.057,0.0,0.0,-12.33,0.8913,
desed_speech_normal_f4317d54,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_f4317d54.wav,1.925,1.925,0.0,0.0,-22.47,0.6837,
desed_speech_normal_f6286392,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_f6286392.wav,1.0599,1.0599,0.0,0.0,-22.26,0.2827,
desed_speech_normal_f693ae6b,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_f693ae6b.wav,0.4019,0.4019,0.0,0.0,-22.75,0.4872,
desed_speech_normal_f6a67906,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_f6a67906.wav,2.336,2.336,0.0,0.0,-21.91,0.3654,
desed_speech_normal_f74e5640,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_f74e5640.wav,0.7324,0.7324,0.0,0.0,-23.43,0.4671,
desed_speech_normal_f950cd86,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_f950cd86.wav,1.5348,1.5348,0.0,0.0,-22.93,0.264,
desed_speech_normal_f9744285,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_f9744285.wav,0.7868,0.7868,0.0,0.0,-22.97,0.55,
desed_speech_normal_fcbadfa8,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_fcbadfa8.wav,1.1195,1.1195,0.0,0.0,-23.13,0.3381,
desed_speech_normal_fd4a80a8,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_fd4a80a8.wav,0.5577,0.5577,0.0,0.0,-20.08,0.5901,
desed_speech_normal_fdb2c7c0,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_fdb2c7c0.wav,1.0263,1.0263,0.0,0.0,-21.19,0.4241,
desed_speech_normal_fef39363,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_fef39363.wav,0.6924,0.6924,0.0,0.0,-21.77,0.7397,
desed_speech_normal_fefd991f,speech_normal,data/banks/foreground/speech_normal/desed_speech_normal_fefd991f.wav,0.793,0.793,0.0,0.0,-23.17,0.2356,
fsd50k_speech_normal_003e209b,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_003e209b.wav,0.7067,0.7067,0.0,0.0,-22.86,0.5115,
fsd50k_speech_normal_00fcc1c3,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_00fcc1c3.wav,1.4534,0.736,0.352,0.3654,-22.01,0.4222,
fsd50k_speech_normal_00ff7bce,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_00ff7bce.wav,2.9235,2.88,0.0,0.0435,-22.23,0.5312,
fsd50k_speech_normal_0112d730,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_0112d730.wav,0.5623,0.5623,0.0,0.0,-23.77,0.3128,
fsd50k_speech_normal_0146c3ec,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_0146c3ec.wav,1.2432,1.2432,0.0,0.0,-22.63,0.3968,
fsd50k_speech_normal_0166b4df,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_0166b4df.wav,3.9738,3.9738,0.0,0.0,-21.89,0.2312,
fsd50k_speech_normal_017d0dc0,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_017d0dc0.wav,1.0608,1.024,0.0,0.0368,-25.15,0.4414,
fsd50k_speech_normal_01811233,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_01811233.wav,6.5133,6.304,0.064,0.1452,-23.13,0.3829,
fsd50k_speech_normal_018812d6,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_018812d6.wav,1.8176,1.8176,0.0,0.0,-22.63,0.3613,
fsd50k_speech_normal_02247412,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_02247412.wav,3.6033,3.584,0.0,0.0193,-23.35,0.3528,
fsd50k_speech_normal_037702f2,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_037702f2.wav,2.3751,2.336,0.0,0.0391,-22.6,0.3953,
fsd50k_speech_normal_03aaa104,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_03aaa104.wav,1.1612,1.1612,0.0,0.0,-25.5,0.8002,
fsd50k_speech_normal_03f46e80,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_03f46e80.wav,1.1612,1.1612,0.0,0.0,-23.19,0.5441,
fsd50k_speech_normal_04004fed,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_04004fed.wav,1.6364,1.44,0.0,0.1964,-24.92,0.3421,
fsd50k_speech_normal_04469dc5,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_04469dc5.wav,2.3379,2.3059,0.032,0.0,-21.61,0.3765,
fsd50k_speech_normal_050bcab8,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_050bcab8.wav,4.8368,4.8368,0.0,0.0,-23.43,0.3632,
fsd50k_speech_normal_05347fba,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_05347fba.wav,0.8343,0.64,0.128,0.0663,-23.74,0.3599,
fsd50k_speech_normal_05d21fa2,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_05d21fa2.wav,1.3947,1.3947,0.0,0.0,-24.02,0.3881,
fsd50k_speech_normal_05f901df,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_05f901df.wav,0.822,0.822,0.0,0.0,-23.3,0.3723,
fsd50k_speech_normal_0623b44c,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_0623b44c.wav,1.5674,1.5674,0.0,0.0,-24.62,0.5981,
fsd50k_speech_normal_063b2132,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_063b2132.wav,1.1843,1.1522,0.032,0.0,-23.13,0.3272,
fsd50k_speech_normal_06bbeefe,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_06bbeefe.wav,1.0969,1.0969,0.0,0.0,-21.11,0.4425,
fsd50k_speech_normal_06d30ccf,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_06d30ccf.wav,0.738,0.738,0.0,0.0,-23.14,0.6378,
fsd50k_speech_normal_0702e7d4,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_0702e7d4.wav,3.718,3.686,0.032,0.0,-23.14,0.403,
fsd50k_speech_normal_071bb578,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_071bb578.wav,1.1571,1.1571,0.0,0.0,-23.34,0.4019,
fsd50k_speech_normal_0812fa4d,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_0812fa4d.wav,1.5966,1.5966,0.0,0.0,-23.65,0.3627,
fsd50k_speech_normal_081a16db,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_081a16db.wav,4.3712,4.3712,0.0,0.0,-23.68,0.6288,
fsd50k_speech_normal_08427ce2,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_08427ce2.wav,2.6519,2.6519,0.0,0.0,-23.78,0.4675,
fsd50k_speech_normal_085d6e39,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_085d6e39.wav,1.3934,1.344,0.0,0.0494,-24.13,0.248,
fsd50k_speech_normal_0894e2cd,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_0894e2cd.wav,0.5648,0.5648,0.0,0.0,-23.68,0.3267,
fsd50k_speech_normal_08cbbb56,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_08cbbb56.wav,0.4876,0.4556,0.032,0.0,-25.29,0.6365,
fsd50k_speech_normal_09bf63ba,speech_normal,data/banks/foreground/speech_normal/fsd50k_speech_normal_09bf63ba.wav,1.6444,1.6444,0.0,0.0,-22.87,0.4294,
