file_id,path_raw,source_dataset,source_id,source_group_id,claimed_class,label_type_orig,orig_split,orig_onset,orig_offset,duration,sample_rate_orig,channels,license,attribution,redistributable,download_date,checksum_sha256
esc50_fireworks_1b7a55d6,data/raw/esc50/ESC-50-master/audio/4-119647-D-48.wav,esc50,4-119647-D-48,freesound_119647,fireworks,weak,,,,5.0,44100,1,CC-BY,ramagochi (http://www.freesound.org/people/ramagochi/sounds/119647/),yes,2026-09-14,1b7a55d645f0a844e4ddad4956481b8598c9458e7991ea53efcf8ca3f1a2cd8b
esc50_fireworks_1d6a5f08,data/raw/esc50/ESC-50-master/audio/2-165801-A-48.wav,esc50,2-165801-A-48,freesound_165801,fireworks,weak,,,,5.0,44100,1,CC-BY-NC,ramagochi (http://www.freesound.org/people/ramagochi/sounds/165801/),labels_only,2026-09-14,1d6a5f08886c020928e6c93af4c27d04995e74e42b0be4a99f32fd7bc292ec4a
esc50_fireworks_1da86942,data/raw/esc50/ESC-50-master/audio/3-119120-D-48.wav,esc50,3-119120-D-48,freesound_119120,fireworks,weak,,,,5.0,44100,1,CC-BY,ramagochi (http://www.freesound.org/people/ramagochi/sounds/119120/),yes,2026-09-14,1da8694228e5a3ac0a90c85f431f49a4d51583128cd8bc440bfda30b67cb7999
esc50_fireworks_1dfdaa1f,data/raw/esc50/ESC-50-master/audio/2-117615-B-48.wav,esc50,2-117615-B-48,freesound_117615,fireworks,weak,,,,5.0,44100,1,CC0,soundmary (http://www.freesound.org/people/soundmary/sounds/117615/),yes,2026-09-14,1dfdaa1f7b217ba393c52ce9bb70a945393ab3b73af9b1ce56627a56d38caabb
esc50_fireworks_214ffae3,data/raw/esc50/ESC-50-master/audio/5-160614-F-48.wav,esc50,5-160614-F-48,freesound_160614,fireworks,weak,,,,5.0,44100,1,CC0,daveincamas (http://www.freesound.org/people/daveincamas/sounds/160614/),yes,2026-09-14,214ffae385b2635c67b6d459251e0a7d1ba2b500be5e5678278843452d6c5ae8
esc50_fireworks_272ece9c,data/raw/esc50/ESC-50-master/audio/4-119647-C-48.wav,esc50,4-119647-C-48,freesound_119647,fireworks,weak,,,,5.0,44100,1,CC-BY,ramagochi (http://www.freesound.org/people/ramagochi/sounds/119647/),yes,2026-09-14,272ece9c7bdd78695b3e1c48b89dc1cf1e59213000d4b01ad5b8afbb04628463
esc50_fireworks_28df9b3d,data/raw/esc50/ESC-50-master/audio/3-172881-A-48.wav,esc50,3-172881-A-48,freesound_172881,fireworks,weak,,,,5.0,44100,1,CC-BY,klankbeeld (http://www.freesound.org/people/klankbeeld/sounds/172881/),yes,2026-09-14,28df9b3d7cf31985dbabae39d09e84e6f427ab7f4c3b012d185e5336effe786e
esc50_fireworks_319fb7db,data/raw/esc50/ESC-50-master/audio/3-172922-A-48.wav,esc50,3-172922-A-48,freesound_172922,fireworks,weak,,,,5.0,44100,1,CC-BY,matucha (http://www.freesound.org/people/matucha/sounds/172922/),yes,2026-09-14,319fb7db7a182ce44acd1d0cc692da12aa94183b064e9ee8621b6eb0aaac604b
esc50_fireworks_3ac50abf,data/raw/esc50/ESC-50-master/audio/1-115545-A-48.wav,esc50,1-115545-A-48,freesound_115545,fireworks,weak,,,,5.0,44100,1,CC-BY,matucha (http://www.freesound.org/people/matucha/sounds/115545/),yes,2026-09-14,3ac50abf1e7c9b3086585d7d786c2f6b7b4b884108ceb4c4f643f8e3fa4caaab
esc50_fireworks_3dbb9798,data/raw/esc50/ESC-50-master/audio/3-119120-B-48.wav,esc50,3-119120-B-48,freesound_119120,fireworks,weak,,,,5.0,44100,1,CC-BY,ramagochi (http://www.freesound.org/people/ramagochi/sounds/119120/),yes,2026-09-14,3dbb97983366a994bd607b064da52879a47b68f7194f202987aa45e0d947cf9e
esc50_fireworks_53e46153,data/raw/esc50/ESC-50-master/audio/2-117615-D-48.wav,esc50,2-117615-D-48,freesound_117615,fireworks,weak,,,,5.0,44100,1,CC0,soundmary (http://www.freesound.org/people/soundmary/sounds/117615/),yes,2026-09-14,53e46153374aff6b0d291cddc20065d9421356aaea08cd6fdb930c7f55af523f
esc50_fireworks_57496037,data/raw/esc50/ESC-50-master/audio/5-160614-A-48.wav,esc50,5-160614-A-48,freesound_160614,fireworks,weak,,,,5.0,44100,1,CC0,daveincamas (http://www.freesound.org/people/daveincamas/sounds/160614/),yes,2026-09-14,57496037b7b4ab12b6b755c73d17afb8b89ec1b7fad73d7d54d37ae7af9818bd
esc50_fireworks_5f0f6888,data/raw/esc50/ESC-50-master/audio/1-115545-B-48.wav,esc50,1-115545-B-48,freesound_115545,fireworks,weak,,,,5.0,44100,1,CC-BY,matucha (http://www.freesound.org/people/matucha/sounds/115545/),yes,2026-09-14,5f0f6888b96325412665b9265ffecfc6337f07d9e71bf98205304f9e28fd34a2
esc50_fireworks_7565850a,data/raw/esc50/ESC-50-master/audio/4-119648-D-48.wav,esc50,4-119648-D-48,freesound_119648,fireworks,weak,,,,5.0,44100,1,CC-BY,ramagochi (http://www.freesound.org/people/ramagochi/sounds/119648/),yes,2026-09-14,7565850a7dae66f173fdd1b11dedbaf549ae3ecddd736f357b4890cd417b12a8
esc50_fireworks_767834d6,data/raw/esc50/ESC-50-master/audio/2-117615-A-48.wav,esc50,2-117615-A-48,freesound_117615,fireworks,weak,,,,5.0,44100,1,CC0,soundmary (http://www.freesound.org/people/soundmary/sounds/117615/),yes,2026-09-14,767834d60f2684da8efbcfa1a91709670bce90919ef579cc36bb13ff514f1f08
esc50_fireworks_7a3a19a4,data/raw/esc50/ESC-50-master/audio/1-25781-A-48.wav,esc50,1-25781-A-48,freesound_25781,fireworks,weak,,,,5.0,44100,1,CC-BY-NC,ermine (http://www.freesound.org/people/ermine/sounds/25781/),labels_only,2026-09-14,7a3a19a4d9c8eda970c76dd5c04fa9bb030475625aa94431bb5710ce59a028e4
esc50_fireworks_7fcd04a7,data/raw/esc50/ESC-50-master/audio/4-119647-B-48.wav,esc50,4-119647-B-48,freesound_119647,fireworks,weak,,,,5.0,44100,1,CC-BY,ramagochi (http://www.freesound.org/people/ramagochi/sounds/119647/),yes,2026-09-14,7fcd04a7f1498553b18ea495a3a7ff2780a7987fda56c3269da8cabe2ea7c1c0
esc50_fireworks_810d1ca9,data/raw/esc50/ESC-50-master/audio/1-160563-B-48.wav,esc50,1-160563-B-48,freesound_160563,fireworks,weak,,,,5.0,44100,1,CC0,daveincamas (http://www.freesound.org/people/daveincamas/sounds/160563/),yes,2026-09-14,810d1ca90e7a6b3ce1b84dcd918b11c010c38a0b0c3a0ae95f96f9c91c789c49
esc50_fireworks_83e988d6,data/raw/esc50/ESC-50-master/audio/3-119120-E-48.wav,esc50,3-119120-E-48,freesound_119120,fireworks,weak,,,,5.0,44100,1,CC-BY,ramagochi (http://www.freesound.org/people/ramagochi/sounds/119120/),yes,2026-09-14,83e988d6a8a8c388dd5e6fcf26d82576a37808cd5f60b44d3171036602603db8
esc50_fireworks_853c5cea,data/raw/esc50/ESC-50-master/audio/1-160563-A-48.wav,esc50,1-160563-A-48,freesound_160563,fireworks,weak,,,,5.0,44100,1,CC0,daveincamas (http://www.freesound.org/people/daveincamas/sounds/160563/),yes,2026-09-14,853c5ceac82891c53d4c8f918ee74e91fa56187c5c5c0442020440f2e4bfcd84
esc50_fireworks_8f377a0e,data/raw/esc50/ESC-50-master/audio/1-115545-C-48.wav,esc50,1-115545-C-48,freesound_115545,fireworks,weak,,,,5.0,44100,1,CC-BY,matucha (http://www.freesound.org/people/matucha/sounds/115545/),yes,2026-09-14,8f377a0ec82ef2e7c0e7b59714180edc0a4bc039b8f362d2eeead8b1e6c5bd58
esc50_fireworks_90fcd379,data/raw/esc50/ESC-50-master/audio/5-160614-E-48.wav,esc50,5-160614-E-48,freesound_160614,fireworks,weak,,,,5.0,44100,1,CC0,daveincamas (http://www.freesound.org/people/daveincamas/sounds/160614/),yes,2026-09-14,90fcd379c212f4a92ec1ceb45c9b4482f442b691da228fa2dbd7020c5437232f
esc50_fireworks_9d1b69c0,data/raw/esc50/ESC-50-master/audio/5-160614-G-48.wav,esc50,5-160614-G-48,freesound_160614,fireworks,weak,,,,5.0,44100,1,CC0,daveincamas (http://www.freesound.org/people/daveincamas/sounds/160614/),yes,2026-09-14,9d1b69c0be10cf245ef400ea0466a0be5d4235ccd6c549740c06c1582bc413f7
esc50_fireworks_a0745691,data/raw/esc50/ESC-50-master/audio/5-160614-B-48.wav,esc50,5-160614-B-48,freesound_160614,fireworks,weak,,,,5.0,44100,1,CC0,daveincamas (http://www.freesound.org/people/daveincamas/sounds/160614/),yes,2026-09-14,a07456913dcad28d93b278a68ecfdc4a2182ac707374b7f96e040de95a03ed57
esc50_fireworks_abb7aaa5,data/raw/esc50/ESC-50-master/audio/1-115546-A-48.wav,esc50,1-115546-A-48,freesound_115546,fireworks,weak,,,,5.0,44100,1,CC-BY,matucha (http://www.freesound.org/people/matucha/sounds/115546/),yes,2026-09-14,abb7aaa557626692d532e71ec5257399df56df36cae6657c63522425dde0581f
esc50_fireworks_aefb7915,data/raw/esc50/ESC-50-master/audio/5-160614-C-48.wav,esc50,5-160614-C-48,freesound_160614,fireworks,weak,,,,5.0,44100,1,CC0,daveincamas (http://www.freesound.org/people/daveincamas/sounds/160614/),yes,2026-09-14,aefb79157a94f1141c008448a35f235cddb9c12894d93f816e7b27797c71f606
esc50_fireworks_b8e4b741,data/raw/esc50/ESC-50-master/audio/1-25777-A-48.wav,esc50,1-25777-A-48,freesound_25777,fireworks,weak,,,,5.0,44100,1,CC-BY-NC,ermine (http://www.freesound.org/people/ermine/sounds/25777/),labels_only,2026-09-14,b8e4b7411b687d7aea986070bee7ea02b2f13a6aec6c176961b7e53263a2c3af
esc50_fireworks_baad57c9,data/raw/esc50/ESC-50-master/audio/3-119120-A-48.wav,esc50,3-119120-A-48,freesound_119120,fireworks,weak,,,,5.0,44100,1,CC-BY,ramagochi (http://www.freesound.org/people/ramagochi/sounds/119120/),yes,2026-09-14,baad57c9428d78f0e0de5eaa79fff661478c37433bfd6cb6031c0c92135a4cc0
esc50_fireworks_bbc06aa3,data/raw/esc50/ESC-50-master/audio/2-117615-E-48.wav,esc50,2-117615-E-48,freesound_117615,fireworks,weak,,,,5.0,44100,1,CC0,soundmary (http://www.freesound.org/people/soundmary/sounds/117615/),yes,2026-09-14,bbc06aa38e2b5126fc5d1f7fa4ea4d92c6819080ef264935985af53f7b160db4
esc50_fireworks_c02bc79e,data/raw/esc50/ESC-50-master/audio/3-251617-A-48.wav,esc50,3-251617-A-48,freesound_251617,fireworks,weak,,,,5.0,44100,1,CC-BY,bmlake (http://www.freesound.org/people/bmlake/sounds/251617/),yes,2026-09-14,c02bc79e3791fc839ec666f8ab183680e8e49aeadce03b025f193f150d9a4c3a
esc50_fireworks_c205760c,data/raw/esc50/ESC-50-master/audio/4-119648-A-48.wav,esc50,4-119648-A-48,freesound_119648,fireworks,weak,,,,5.0,44100,1,CC-BY,ramagochi (http://www.freesound.org/people/ramagochi/sounds/119648/),yes,2026-09-14,c205760c87ea392acd3300d75ab6a1f6185cce1f2cd38884041340c2f578dddb
esc50_fireworks_c5489d2c,data/raw/esc50/ESC-50-master/audio/4-119648-C-48.wav,esc50,4-119648-C-48,freesound_119648,fireworks,weak,,,,5.0,44100,1,CC-BY,ramagochi (http://www.freesound.org/people/ramagochi/sounds/119648/),yes,2026-09-14,c5489d2c84907f48d781105accf34c2758700fe2bb50d9b1a6b2d5d2afa2e859
esc50_fireworks_c772c002,data/raw/esc50/ESC-50-master/audio/2-117617-A-48.wav,esc50,2-117617-A-48,freesound_117617,fireworks,weak,,,,5.0,44100,1,CC0,soundmary (http://www.freesound.org/people/soundmary/sounds/117617/),yes,2026-09-14,c772c0024807c6d571e08afc929b564fa1cfaea367ef686cf4ccd2fa0db6acc0
esc50_fireworks_d055eb62,data/raw/esc50/ESC-50-master/audio/3-119120-C-48.wav,esc50,3-119120-C-48,freesound_119120,fireworks,weak,,,,5.0,44100,1,CC-BY,ramagochi (http://www.freesound.org/people/ramagochi/sounds/119120/),yes,2026-09-14,d055eb62ef340654913fda0c1a7c9c16a185016458bb0f33af20f134bf0f81c5
esc50_fireworks_e5a9aead,data/raw/esc50/ESC-50-master/audio/2-117615-C-48.wav,esc50,2-117615-C-48,freesound_117615,fireworks,weak,,,,5.0,44100,1,CC0,soundmary (http://www.freesound.org/people/soundmary/sounds/117615/),yes,2026-09-14,e5a9aeaddae0a2e5bc5fd757607654c2883836679baeff21d44a3d2cc32dd88e
esc50_fireworks_e6aecd59,data/raw/esc50/ESC-50-master/audio/5-160614-D-48.wav,esc50,5-160614-D-48,freesound_160614,fireworks,weak,,,,5.0,44100,1,CC0,daveincamas (http://www.freesound.org/people/daveincamas/sounds/160614/),yes,2026-09-14,e6aecd5987afca659eef0207edbe4af0fdffdc2d221f860d57ca05809a63a8e9
esc50_fireworks_f87acf8b,data/raw/esc50/ESC-50-master/audio/2-117616-A-48.wav,esc50,2-117616-A-48,freesound_117616,fireworks,weak,,,,5.0,44100,1,CC0,soundmary (http://www.freesound.org/people/soundmary/sounds/117616/),yes,2026-09-14,f87acf8b797d8ae54c604106f9e51e01f1f6f1b00bfe8b69af089b8160d0b6b8
esc50_glass_breaking_04a46ed5,data/raw/esc50/ESC-50-master/audio/5-260433-A-39.wav,esc50,5-260433-A-39,freesound_260433,glass_breaking,weak,,,,5.0,44100,1,CC-BY,RoganDerrick (http://www.freesound.org/people/RoganDerrick/sounds/260433/),yes,2026-09-14,04a46ed54d5159b4afa7015d9799901a2806f3012507fa6bc923e23124efcdfc
esc50_glass_breaking_08fcf5a7,data/raw/esc50/ESC-50-master/audio/1-85168-A-39.wav,esc50,1-85168-A-39,freesound_85168,glass_breaking,weak,,,,5.0,44100,1,CC-BY,cmusounddesign (http://www.freesound.org/people/cmusounddesign/sounds/85168/),yes,2026-09-14,08fcf5a7656cc1c824122aba2a7dd1107130a0f9d6f3e3b73e7d06575b246ed5
esc50_glass_breaking_2fbc4acd,data/raw/esc50/ESC-50-master/audio/4-204119-A-39.wav,esc50,4-204119-A-39,freesound_204119,glass_breaking,weak,,,,5.0,44100,1,CC-BY,Craxic (http://www.freesound.org/people/Craxic/sounds/204119/),yes,2026-09-14,2fbc4acd76fa931f8461c3370eeef3e417b1ea28da20eff7874d4b4e2177fc41
esc50_glass_breaking_2ff2076e,data/raw/esc50/ESC-50-master/audio/3-216280-A-39.wav,esc50,3-216280-A-39,freesound_216280,glass_breaking,weak,,,,5.0,44100,1,CC-BY,RSilveira_88 (http://www.freesound.org/people/RSilveira_88/sounds/216280/),yes,2026-09-14,2ff2076e898eb818ee6ce5edb615126500b72f6c2fb525ea6bd411d73f8ca580
esc50_glass_breaking_3863f509,data/raw/esc50/ESC-50-master/audio/5-221529-A-39.wav,esc50,5-221529-A-39,freesound_221529,glass_breaking,weak,,,,5.0,44100,1,CC-BY,unfa (http://www.freesound.org/people/unfa/sounds/221529/),yes,2026-09-14,3863f5097117a5eebbb75ca1a9eddd13fb2cd735542313fe5aa88c940db6a758
esc50_glass_breaking_3d4a5201,data/raw/esc50/ESC-50-master/audio/4-204115-A-39.wav,esc50,4-204115-A-39,freesound_204115,glass_breaking,weak,,,,5.0,44100,1,CC-BY,Craxic (http://www.freesound.org/people/Craxic/sounds/204115/),yes,2026-09-14,3d4a520122727b384d55738c254f33103e1eee73152f4c45893736089915eff9
esc50_glass_breaking_3ef4dae6,data/raw/esc50/ESC-50-master/audio/2-141563-A-39.wav,esc50,2-141563-A-39,freesound_141563,glass_breaking,weak,,,,5.0,44100,1,CC0,avrahamy (http://www.freesound.org/people/avrahamy/sounds/141563/),yes,2026-09-14,3ef4dae6a116b3d18a0f9f18d4373f0247debb168b0718eee89c0a30a38890c7
esc50_glass_breaking_4491d08b,data/raw/esc50/ESC-50-master/audio/4-212698-A-39.wav,esc50,4-212698-A-39,freesound_212698,glass_breaking,weak,,,,5.0,44100,1,CC0,dasebr (http://www.freesound.org/people/dasebr/sounds/212698/),yes,2026-09-14,4491d08becad3c0074b46fbe25eeb7536a458036ecd5eed77f5709ed77313ef8
esc50_glass_breaking_55cc0786,data/raw/esc50/ESC-50-master/audio/2-173607-A-39.wav,esc50,2-173607-A-39,freesound_173607,glass_breaking,weak,,,,5.0,44100,1,CC0,gevaroy (http://www.freesound.org/people/gevaroy/sounds/173607/),yes,2026-09-14,55cc07864f3f8195e51bbdf10fda1601df6b5ff0d5f486a356d79b60c0beb3d6
esc50_glass_breaking_60a600ff,data/raw/esc50/ESC-50-master/audio/3-203371-A-39.wav,esc50,3-203371-A-39,freesound_203371,glass_breaking,weak,,,,5.0,44100,1,CC0,C_Rogers (http://www.freesound.org/people/C_Rogers/sounds/203371/),yes,2026-09-14,60a600ff3e1ac00b41c60b0e3979ee8b1b46ebfcbc370523389094e4fbda415b
esc50_glass_breaking_66c6c338,data/raw/esc50/ESC-50-master/audio/3-203377-A-39.wav,esc50,3-203377-A-39,freesound_203377,glass_breaking,weak,,,,5.0,44100,1,CC0,C_Rogers (http://www.freesound.org/people/C_Rogers/sounds/203377/),yes,2026-09-14,66c6c338f75f509754b454cedae44597f70c97a44f79a3079da0183a63e34562
esc50_glass_breaking_67c88e07,data/raw/esc50/ESC-50-master/audio/1-977-A-39.wav,esc50,1-977-A-39,freesound_977,glass_breaking,weak,,,,5.0,44100,1,CC-BY,RHumphries (http://www.freesound.org/people/RHumphries/sounds/977/),yes,2026-09-14,67c88e07db9e2dd7a7551f0c5b99da315ce7df041f83ed57b479d8fda8fbfe27
esc50_glass_breaking_6f0ae114,data/raw/esc50/ESC-50-master/audio/3-216281-A-39.wav,esc50,3-216281-A-39,freesound_216281,glass_breaking,weak,,,,5.0,44100,1,CC-BY,RSilveira_88 (http://www.freesound.org/people/RSilveira_88/sounds/216281/),yes,2026-09-14,6f0ae114a872f560946a6a45d474f2b9e0664325ac5b236bc396723ecfbcb5ff
esc50_glass_breaking_79efba4c,data/raw/esc50/ESC-50-master/audio/1-84536-A-39.wav,esc50,1-84536-A-39,freesound_84536,glass_breaking,weak,,,,5.0,44100,1,CC-BY,cmusounddesign (http://www.freesound.org/people/cmusounddesign/sounds/84536/),yes,2026-09-14,79efba4c0c54acadc88783e83b428fc9c430db94515b25339a6b5598e2ade0c0
esc50_glass_breaking_872608ee,data/raw/esc50/ESC-50-master/audio/4-204777-A-39.wav,esc50,4-204777-A-39,freesound_204777,glass_breaking,weak,,,,5.0,44100,1,CC0,ngruber (http://www.freesound.org/people/ngruber/sounds/204777/),yes,2026-09-14,872608ee9201b147b13b9cdc871558b39368bd09d3eb7dc469544866e414c0f8
esc50_glass_breaking_88bbd7af,data/raw/esc50/ESC-50-master/audio/4-204777-C-39.wav,esc50,4-204777-C-39,freesound_204777,glass_breaking,weak,,,,5.0,44100,1,CC0,ngruber (http://www.freesound.org/people/ngruber/sounds/204777/),yes,2026-09-14,88bbd7af8f04d1b46f9e0c13a304223efea777c1dd908564b8eff73b9774477b
esc50_glass_breaking_9170ecdc,data/raw/esc50/ESC-50-master/audio/2-173618-A-39.wav,esc50,2-173618-A-39,freesound_173618,glass_breaking,weak,,,,5.0,44100,1,CC0,gevaroy (http://www.freesound.org/people/gevaroy/sounds/173618/),yes,2026-09-14,9170ecdc0903514ded47782447d6f0828d752ebc9765fa0cb257f869529dd830
esc50_glass_breaking_92d7ac3d,data/raw/esc50/ESC-50-master/audio/5-260434-A-39.wav,esc50,5-260434-A-39,freesound_260434,glass_breaking,weak,,,,5.0,44100,1,CC-BY,RoganDerrick (http://www.freesound.org/people/RoganDerrick/sounds/260434/),yes,2026-09-14,92d7ac3de371429d81338c1233cadfbcfb3873253c005f2f6aa4be7dce8a014e
esc50_glass_breaking_98b930c2,data/raw/esc50/ESC-50-master/audio/4-204777-B-39.wav,esc50,4-204777-B-39,freesound_204777,glass_breaking,weak,,,,5.0,44100,1,CC0,ngruber (http://www.freesound.org/people/ngruber/sounds/204777/),yes,2026-09-14,98b930c2e4028e80749d82616ccba7640e58650a9ccf7770a77f814e3b2dcd24
esc50_glass_breaking_a35fd222,data/raw/esc50/ESC-50-master/audio/4-204123-A-39.wav,esc50,4-204123-A-39,freesound_204123,glass_breaking,weak,,,,5.0,44100,1,CC-BY,Craxic (http://www.freesound.org/people/Craxic/sounds/204123/),yes,2026-09-14,a35fd2223acb65ae87ab1e3ad4c774e8cda44a5482b639f11b6aa0d8065b4a7a
esc50_glass_breaking_a6b60fb2,data/raw/esc50/ESC-50-master/audio/2-112213-A-39.wav,esc50,2-112213-A-39,freesound_112213,glass_breaking,weak,,,,5.0,44100,1,CC0,m1a2t3z4 (http://www.freesound.org/people/m1a2t3z4/sounds/112213/),yes,2026-09-14,a6b60fb2268d7f0ceda0ff6f798d2d51b4ceb08218b3ac5ca91980a42d9c706b
esc50_glass_breaking_a9374792,data/raw/esc50/ESC-50-master/audio/5-257642-A-39.wav,esc50,5-257642-A-39,freesound_257642,glass_breaking,weak,,,,5.0,44100,1,CC-BY,speedygonzo (http://www.freesound.org/people/speedygonzo/sounds/257642/),yes,2026-09-14,a93747921a23b090d444c7ecc57adace2d856abbe18c038bd52773a57512613b
esc50_glass_breaking_aafacfae,data/raw/esc50/ESC-50-master/audio/1-85184-A-39.wav,esc50,1-85184-A-39,freesound_85184,glass_breaking,weak,,,,5.0,44100,1,CC-BY,cmusounddesign (http://www.freesound.org/people/cmusounddesign/sounds/85184/),yes,2026-09-14,aafacfae6a441ba21f4c76a11042726f933272709a099a54a15a905a1d65b837
esc50_glass_breaking_ad42b3c9,data/raw/esc50/ESC-50-master/audio/4-204121-A-39.wav,esc50,4-204121-A-39,freesound_204121,glass_breaking,weak,,,,5.0,44100,1,CC-BY,Craxic (http://www.freesound.org/people/Craxic/sounds/204121/),yes,2026-09-14,ad42b3c91dd21d4f3a8238290c20dac179e7a7674320dab7029c5b111116d1d1
esc50_glass_breaking_ae86e74b,data/raw/esc50/ESC-50-master/audio/5-233605-A-39.wav,esc50,5-233605-A-39,freesound_233605,glass_breaking,weak,,,,5.0,44100,1,CC0,Agaxly (http://www.freesound.org/people/Agaxly/sounds/233605/),yes,2026-09-14,ae86e74bf03c69cb2c2962b7327b5524dda7d531e553b9fab91a375de5299bff
esc50_glass_breaking_b494fb47,data/raw/esc50/ESC-50-master/audio/3-216284-A-39.wav,esc50,3-216284-A-39,freesound_216284,glass_breaking,weak,,,,5.0,44100,1,CC-BY,RSilveira_88 (http://www.freesound.org/people/RSilveira_88/sounds/216284/),yes,2026-09-14,b494fb47b9afd88715976c1476e6115024b8869681a293ea761fea72a03abf3e
esc50_glass_breaking_b6a987fe,data/raw/esc50/ESC-50-master/audio/3-203375-A-39.wav,esc50,3-203375-A-39,freesound_203375,glass_breaking,weak,,,,5.0,44100,1,CC0,C_Rogers (http://www.freesound.org/people/C_Rogers/sounds/203375/),yes,2026-09-14,b6a987feb4855cf91f55498dcc04bee4fd0f8ed06290d451ce37a07fff230feb
esc50_glass_breaking_beb06055,data/raw/esc50/ESC-50-master/audio/3-203373-A-39.wav,esc50,3-203373-A-39,freesound_203373,glass_breaking,weak,,,,5.0,44100,1,CC0,C_Rogers (http://www.freesound.org/people/C_Rogers/sounds/203373/),yes,2026-09-14,beb0605537f3fe20e98b54f19f20842d92b7a95f9408dee41e620a8955b33111
esc50_glass_breaking_c2988d2e,data/raw/esc50/ESC-50-master/audio/5-233607-A-39.wav,esc50,5-233607-A-39,freesound_233607,glass_breaking,weak,,,,5.0,44100,1,CC0,Agaxly (http://www.freesound.org/people/Agaxly/sounds/233607/),yes,2026-09-14,c2988d2ecd448a3e27bc80a248355a5d3bb85c769ec25f37fda4b9ec990c94dc
esc50_glass_breaking_c3e1abf0,data/raw/esc50/ESC-50-master/audio/1-84704-A-39.wav,esc50,1-84704-A-39,freesound_84704,glass_breaking,weak,,,,5.0,44100,1,CC-BY,cmusounddesign (http://www.freesound.org/people/cmusounddesign/sounds/84704/),yes,2026-09-14,c3e1abf0273f02b5f89e7d51cb890f3ad1575dc55fe1023650b0860b6f3abd15
esc50_glass_breaking_ca0b7286,data/raw/esc50/ESC-50-master/audio/2-250710-A-39.wav,esc50,2-250710-A-39,freesound_250710,glass_breaking,weak,,,,5.0,44100,1,CC-BY,Aiwha (http://www.freesound.org/people/Aiwha/sounds/250710/),yes,2026-09-14,ca0b7286ded500bd1f1928ef96ad5c35704bec66a790181afeb17ec7d995dbac
esc50_glass_breaking_d1d70553,data/raw/esc50/ESC-50-master/audio/2-112213-B-39.wav,esc50,2-112213-B-39,freesound_112213,glass_breaking,weak,,,,5.0,44100,1,CC0,m1a2t3z4 (http://www.freesound.org/people/m1a2t3z4/sounds/112213/),yes,2026-09-14,d1d705535a4506b6e7f94c8ebff688bc0aa8bc115b42e8daf13542bec4f90ac7
esc50_glass_breaking_d2d0b97a,data/raw/esc50/ESC-50-master/audio/3-203374-A-39.wav,esc50,3-203374-A-39,freesound_203374,glass_breaking,weak,,,,5.0,44100,1,CC0,C_Rogers (http://www.freesound.org/people/C_Rogers/sounds/203374/),yes,2026-09-14,d2d0b97a0ad01b927a83605cd4e5cc988c4b868e1e01a4fa874563c038e16473
esc50_glass_breaking_db694613,data/raw/esc50/ESC-50-master/audio/1-20133-A-39.wav,esc50,1-20133-A-39,freesound_20133,glass_breaking,weak,,,,5.0,44100,1,CC-BY,gezortenplotz (http://www.freesound.org/people/gezortenplotz/sounds/20133/),yes,2026-09-14,db6946133c37fbd4513fe932dbb71e0b077bf7d240beaed339eb6c88e48c903b
esc50_glass_breaking_e1da0f73,data/raw/esc50/ESC-50-master/audio/5-260432-A-39.wav,esc50,5-260432-A-39,freesound_260432,glass_breaking,weak,,,,5.0,44100,1,CC-BY,RoganDerrick (http://www.freesound.org/people/RoganDerrick/sounds/260432/),yes,2026-09-14,e1da0f73ebaca89112dfd6aff25d154c08961aab7eeea5ed033223d6cabfaef0
esc50_glass_breaking_e54a661c,data/raw/esc50/ESC-50-master/audio/2-106881-A-39.wav,esc50,2-106881-A-39,freesound_106881,glass_breaking,weak,,,,5.0,44100,1,CC-BY,Tomlija (http://www.freesound.org/people/Tomlija/sounds/106881/),yes,2026-09-14,e54a661c1fff8150b7c34d54da1686a18eaeaaf454394b866a251ceb68e3f886
esc50_glass_breaking_e5c36817,data/raw/esc50/ESC-50-master/audio/1-88807-A-39.wav,esc50,1-88807-A-39,freesound_88807,glass_breaking,weak,,,,5.0,44100,1,CC-BY,lsprice (http://www.freesound.org/people/lsprice/sounds/88807/),yes,2026-09-14,e5c368173342c2acba450c7d3116fac74fcec86bc8dc26055c6da7ebc509d191
esc50_glass_breaking_e60d74d1,data/raw/esc50/ESC-50-master/audio/2-173559-A-39.wav,esc50,2-173559-A-39,freesound_173559,glass_breaking,weak,,,,5.0,44100,1,CC0,gevaroy (http://www.freesound.org/people/gevaroy/sounds/173559/),yes,2026-09-14,e60d74d17651551cb82e4fd8a542ceae3f278da1a6b4393fe9e704c786ff4125
esc50_glass_breaking_e8cc52dd,data/raw/esc50/ESC-50-master/audio/1-84705-A-39.wav,esc50,1-84705-A-39,freesound_84705,glass_breaking,weak,,,,5.0,44100,1,CC-BY,cmusounddesign (http://www.freesound.org/people/cmusounddesign/sounds/84705/),yes,2026-09-14,e8cc52dd91213cd69031e10c0fe15f77230f588ececb13cc7c906c43ece32336
esc50_glass_breaking_f4796e4e,data/raw/esc50/ESC-50-master/audio/5-221528-A-39.wav,esc50,5-221528-A-39,freesound_221528,glass_breaking,weak,,,,5.0,44100,1,CC-BY,unfa (http://www.freesound.org/people/unfa/sounds/221528/),yes,2026-09-14,f4796e4ec53c1dee2257365e58ff5ab75cf37d9a813f07b681927e85ee472cde
