priority,file_id,class_id,p_target,p_confusable,top_confusable,onset,offset,path_norm
normal,desed_object_drop_dishes_c543bb6d,object_drop_dishes,0.0003,0.002,glass_breaking,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\desed_object_drop_dishes_c543bb6d.wav
normal,fsd50k_object_drop_dishes_7376471a,object_drop_dishes,0.0003,0.0017,glass_breaking,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_7376471a.wav
normal,fsd50k_object_drop_dishes_be44b67e,object_drop_dishes,0.0003,0.0014,glass_breaking,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_be44b67e.wav
normal,desed_object_drop_dishes_2fe6a14a,object_drop_dishes,0.0002,0.0006,running_footsteps,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\desed_object_drop_dishes_2fe6a14a.wav
normal,desed_object_drop_dishes_63210c7f,object_drop_dishes,0.0002,0.0028,door_slam,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\desed_object_drop_dishes_63210c7f.wav
normal,desed_object_drop_dishes_7651ef54,object_drop_dishes,0.0002,0.005,running_footsteps,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\desed_object_drop_dishes_7651ef54.wav
normal,fsd50k_object_drop_dishes_143de109,object_drop_dishes,0.0002,0.0005,glass_breaking,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_143de109.wav
normal,fsd50k_object_drop_dishes_1b00aeae,object_drop_dishes,0.0002,0.0003,door_slam,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_1b00aeae.wav
normal,fsd50k_object_drop_dishes_62093327,object_drop_dishes,0.0002,0.0004,door_slam,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_62093327.wav
normal,fsd50k_object_drop_dishes_66f4f9bb,object_drop_dishes,0.0002,0.0003,door_slam,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_66f4f9bb.wav
normal,fsd50k_object_drop_dishes_9ccc28d2,object_drop_dishes,0.0002,0.0003,glass_breaking,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_9ccc28d2.wav
normal,fsd50k_object_drop_dishes_ab40eb46,object_drop_dishes,0.0002,0.0003,door_slam,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_ab40eb46.wav
normal,fsd50k_object_drop_dishes_df349aad,object_drop_dishes,0.0002,0.0013,glass_breaking,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_df349aad.wav
normal,desed_object_drop_dishes_60bd244d,object_drop_dishes,0.0001,0.0001,running_footsteps,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\desed_object_drop_dishes_60bd244d.wav
normal,fsd50k_running_footsteps_24bdb454,running_footsteps,0.2898,0.0047,object_drop_dishes,14.663,17.642,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_24bdb454.wav
normal,fsd50k_running_footsteps_0faac5fa,running_footsteps,0.2884,0.0117,object_drop_dishes,1.547,2.605,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_0faac5fa.wav
normal,fsd50k_running_footsteps_e0de2408,running_footsteps,0.282,0.0035,object_drop_dishes,8.91,10.929,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_e0de2408.wav
normal,fsd50k_running_footsteps_3b95adde,running_footsteps,0.2748,0.0013,object_drop_dishes,6.669,11.248,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_3b95adde.wav
normal,fsd50k_running_footsteps_96641969,running_footsteps,0.2683,0.0035,object_drop_dishes,6.667,15.723,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_96641969.wav
normal,fsd50k_running_footsteps_7bc50a58,running_footsteps,0.2614,0.0024,object_drop_dishes,0.588,1.964,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_7bc50a58.wav
normal,fsd50k_running_footsteps_2752b92a,running_footsteps,0.259,0.0056,object_drop_dishes,0.0,1.906,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_2752b92a.wav
normal,fsd50k_running_footsteps_56817887,running_footsteps,0.2586,0.0021,object_drop_dishes,0.91,2.61,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_56817887.wav
normal,esc50_running_footsteps_aa5f1654,running_footsteps,0.2553,0.0009,object_drop_dishes,1.547,4.202,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_aa5f1654.wav
normal,fsd50k_running_footsteps_95cb7a68,running_footsteps,0.2529,0.0064,object_drop_dishes,2.509,4.209,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_95cb7a68.wav
normal,fsd50k_running_footsteps_ad327944,running_footsteps,0.2429,0.0231,object_drop_dishes,0.269,1.325,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_ad327944.wav
normal,fsd50k_running_footsteps_cbbe8f53,running_footsteps,0.2394,0.0056,object_drop_dishes,0.0,4.209,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_cbbe8f53.wav
normal,fsd50k_running_footsteps_4eb95d6f,running_footsteps,0.2389,0.0038,object_drop_dishes,1.548,4.204,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_4eb95d6f.wav
normal,fsd50k_running_footsteps_84ef2584,running_footsteps,0.235,0.1678,object_drop_dishes,0.589,4.205,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_84ef2584.wav
normal,fsd50k_running_footsteps_10f8d016,running_footsteps,0.2344,0.0027,object_drop_dishes,0.0,0.478,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_10f8d016.wav
normal,fsd50k_running_footsteps_4dff06ce,running_footsteps,0.2336,0.0224,object_drop_dishes,0.27,4.846,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_4dff06ce.wav
normal,fsd50k_running_footsteps_9acca921,running_footsteps,0.2302,0.0039,object_drop_dishes,0.909,2.928,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_9acca921.wav
normal,fsd50k_running_footsteps_f25db981,running_footsteps,0.2289,0.0027,object_drop_dishes,4.429,5.808,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_f25db981.wav
normal,fsd50k_running_footsteps_3321aad4,running_footsteps,0.2288,0.0228,object_drop_dishes,5.067,6.766,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_3321aad4.wav
normal,esc50_running_footsteps_a8eb9f3e,running_footsteps,0.2271,0.0022,object_drop_dishes,0.269,2.924,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_a8eb9f3e.wav
normal,fsd50k_running_footsteps_98bd7eb6,running_footsteps,0.2224,0.0219,object_drop_dishes,2.188,4.206,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_98bd7eb6.wav
normal,fsd50k_running_footsteps_033df59c,running_footsteps,0.2202,0.0083,object_drop_dishes,0.27,4.848,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_033df59c.wav
normal,fsd50k_running_footsteps_bd6f0ba8,running_footsteps,0.219,0.0113,object_drop_dishes,0.908,2.325,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_bd6f0ba8.wav
normal,fsd50k_running_footsteps_f4530eb3,running_footsteps,0.2172,0.0076,object_drop_dishes,0.589,1.648,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_f4530eb3.wav
normal,fsd50k_running_footsteps_2cfc697d,running_footsteps,0.2089,0.0026,object_drop_dishes,1.549,3.247,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_2cfc697d.wav
normal,fsd50k_running_footsteps_4aa01975,running_footsteps,0.2067,0.0074,object_drop_dishes,14.985,16.684,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_4aa01975.wav
normal,fsd50k_running_footsteps_008c27f3,running_footsteps,0.1994,0.0046,object_drop_dishes,4.11,7.41,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_008c27f3.wav
normal,fsd50k_running_footsteps_3a247218,running_footsteps,0.1936,0.0019,object_drop_dishes,14.345,16.685,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_3a247218.wav
normal,fsd50k_running_footsteps_81d08f7b,running_footsteps,0.1931,0.0105,object_drop_dishes,0.0,3.889,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_81d08f7b.wav
normal,fsd50k_running_footsteps_f8b83b64,running_footsteps,0.1916,0.0172,object_drop_dishes,0.0,2.928,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_f8b83b64.wav
normal,fsd50k_running_footsteps_6d6adfd3,running_footsteps,0.1896,0.0108,object_drop_dishes,1.229,3.887,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_6d6adfd3.wav
normal,fsd50k_running_footsteps_0981a2ec,running_footsteps,0.1867,0.0023,object_drop_dishes,5.709,9.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_0981a2ec.wav
normal,fsd50k_running_footsteps_c2e776dd,running_footsteps,0.1682,0.0121,object_drop_dishes,1.228,2.376,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_c2e776dd.wav
normal,fsd50k_running_footsteps_82a0b65d,running_footsteps,0.1663,0.0022,object_drop_dishes,4.108,5.168,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_82a0b65d.wav
normal,esc50_running_footsteps_70beb5f1,running_footsteps,0.1662,0.0005,object_drop_dishes,2.186,4.202,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_70beb5f1.wav
normal,fsd50k_running_footsteps_0260a643,running_footsteps,0.163,0.0052,object_drop_dishes,2.828,4.527,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_0260a643.wav
normal,fsd50k_running_footsteps_14d438d2,running_footsteps,0.1616,0.0152,object_drop_dishes,2.19,6.129,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_14d438d2.wav
normal,fsd50k_running_footsteps_8cebeea6,running_footsteps,0.1605,0.0011,object_drop_dishes,2.826,4.524,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_8cebeea6.wav
normal,fsd50k_running_footsteps_ff0d22fa,running_footsteps,0.1594,0.0014,object_drop_dishes,0.59,6.128,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_ff0d22fa.wav
normal,fsd50k_running_footsteps_97f4fc9a,running_footsteps,0.1543,0.0092,object_drop_dishes,2.829,6.768,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_97f4fc9a.wav
normal,fsd50k_running_footsteps_385b4b80,running_footsteps,0.1522,0.0064,object_drop_dishes,12.748,14.448,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_385b4b80.wav
normal,fsd50k_running_footsteps_26e17e74,running_footsteps,0.1508,0.0144,object_drop_dishes,7.624,8.684,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_26e17e74.wav
normal,esc50_running_footsteps_d1b33538,running_footsteps,0.1315,0.0077,object_drop_dishes,2.505,4.202,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_d1b33538.wav
normal,fsd50k_running_footsteps_274356a9,running_footsteps,0.1278,0.0019,object_drop_dishes,12.428,17.967,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_274356a9.wav
normal,fsd50k_running_footsteps_6ab21ff3,running_footsteps,0.1272,0.0032,object_drop_dishes,3.786,7.083,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_6ab21ff3.wav
normal,esc50_running_footsteps_ef46de92,running_footsteps,0.1267,0.0004,object_drop_dishes,3.782,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_ef46de92.wav
normal,fsd50k_running_footsteps_9f5383d9,running_footsteps,0.1254,0.0077,object_drop_dishes,4.748,6.448,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_9f5383d9.wav
normal,fsd50k_running_footsteps_c2535a3e,running_footsteps,0.1244,0.0095,object_drop_dishes,4.747,6.446,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_c2535a3e.wav
normal,fsd50k_running_footsteps_42b65df4,running_footsteps,0.1239,0.0007,object_drop_dishes,0.269,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_42b65df4.wav
normal,fsd50k_running_footsteps_309676b7,running_footsteps,0.119,0.0114,object_drop_dishes,1.229,2.607,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_309676b7.wav
normal,esc50_running_footsteps_6ee260dd,running_footsteps,0.118,0.0091,object_drop_dishes,2.505,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_6ee260dd.wav
normal,fsd50k_running_footsteps_73758081,running_footsteps,0.1179,0.0067,object_drop_dishes,1.229,2.609,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_73758081.wav
normal,fsd50k_running_footsteps_84a3a35a,running_footsteps,0.117,0.0031,object_drop_dishes,0.59,4.207,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_84a3a35a.wav
normal,esc50_running_footsteps_3cc28773,running_footsteps,0.116,0.0034,object_drop_dishes,0.269,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_3cc28773.wav
normal,fsd50k_running_footsteps_987ed01a,running_footsteps,0.1148,0.0011,object_drop_dishes,0.269,1.964,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_987ed01a.wav
normal,fsd50k_running_footsteps_ef37ae25,running_footsteps,0.1124,0.0234,object_drop_dishes,1.87,4.529,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_ef37ae25.wav
normal,fsd50k_running_footsteps_0f5c28c7,running_footsteps,0.112,0.0071,object_drop_dishes,5.388,6.768,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_0f5c28c7.wav
normal,fsd50k_running_footsteps_f427b970,running_footsteps,0.1096,0.0056,object_drop_dishes,0.269,1.964,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_f427b970.wav
normal,esc50_running_footsteps_17ba4c24,running_footsteps,0.1093,0.0104,object_drop_dishes,0.589,2.286,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_17ba4c24.wav
normal,fsd50k_running_footsteps_dd48a784,running_footsteps,0.1067,0.0129,object_drop_dishes,7.629,9.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_dd48a784.wav
normal,esc50_running_footsteps_cb524320,running_footsteps,0.1054,0.0267,object_drop_dishes,0.269,1.966,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_cb524320.wav
normal,fsd50k_running_footsteps_da1aafc7,running_footsteps,0.1054,0.0082,object_drop_dishes,0.27,1.969,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_da1aafc7.wav
normal,fsd50k_running_footsteps_068b0ac3,running_footsteps,0.0984,0.0546,object_drop_dishes,6.346,7.406,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_068b0ac3.wav
normal,fsd50k_running_footsteps_54d92e3f,running_footsteps,0.0979,0.0014,object_drop_dishes,15.628,17.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_54d92e3f.wav
normal,fsd50k_running_footsteps_36f2258b,running_footsteps,0.0939,0.0016,object_drop_dishes,0.269,4.841,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_36f2258b.wav
normal,fsd50k_running_footsteps_8ab8c6f8,running_footsteps,0.0939,0.0097,object_drop_dishes,0.269,1.647,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_8ab8c6f8.wav
normal,fsd50k_running_footsteps_2cabf9de,running_footsteps,0.0929,0.0056,object_drop_dishes,5.066,6.445,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_2cabf9de.wav
normal,fsd50k_running_footsteps_9ae5ecc1,running_footsteps,0.0923,0.0024,object_drop_dishes,0.27,1.649,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_9ae5ecc1.wav
normal,fsd50k_running_footsteps_3ca2d580,running_footsteps,0.0912,0.0042,object_drop_dishes,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_3ca2d580.wav
normal,fsd50k_running_footsteps_40e4a6b0,running_footsteps,0.0909,0.0016,object_drop_dishes,6.027,6.967,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_40e4a6b0.wav
normal,fsd50k_running_footsteps_274451fa,running_footsteps,0.0886,0.0126,object_drop_dishes,1.23,5.489,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_274451fa.wav
normal,fsd50k_running_footsteps_4a714abb,running_footsteps,0.0886,0.0708,object_drop_dishes,1.868,3.246,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_4a714abb.wav
normal,fsd50k_running_footsteps_12fdb295,running_footsteps,0.0881,0.0017,object_drop_dishes,0.909,3.246,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_12fdb295.wav
normal,fsd50k_running_footsteps_2429c120,running_footsteps,0.0857,0.0165,object_drop_dishes,1.549,2.609,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_2429c120.wav
normal,fsd50k_running_footsteps_7eebc19c,running_footsteps,0.0833,0.0005,object_drop_dishes,5.706,6.845,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_7eebc19c.wav
normal,esc50_running_footsteps_d2b278e3,running_footsteps,0.0817,0.007,object_drop_dishes,0.269,2.924,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_d2b278e3.wav
normal,fsd50k_running_footsteps_4b286d2f,running_footsteps,0.0814,0.0137,object_drop_dishes,6.668,9.967,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_4b286d2f.wav
normal,fsd50k_running_footsteps_d1c2867b,running_footsteps,0.081,0.0143,object_drop_dishes,0.59,1.65,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_d1c2867b.wav
normal,fsd50k_running_footsteps_9ef84e2f,running_footsteps,0.0789,0.0011,object_drop_dishes,0.27,3.57,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_9ef84e2f.wav
normal,fsd50k_running_footsteps_24357934,running_footsteps,0.0786,0.0041,object_drop_dishes,1.228,2.287,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_24357934.wav
normal,esc50_running_footsteps_4479d474,running_footsteps,0.0783,0.007,object_drop_dishes,3.463,4.521,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_4479d474.wav
normal,fsd50k_running_footsteps_0e6e4199,running_footsteps,0.0762,0.002,object_drop_dishes,7.625,9.004,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_0e6e4199.wav
normal,fsd50k_running_footsteps_bdd9a337,running_footsteps,0.0755,0.0093,object_drop_dishes,5.384,7.402,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_bdd9a337.wav
normal,fsd50k_running_footsteps_36867646,running_footsteps,0.0751,0.0019,object_drop_dishes,0.0,0.744,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_36867646.wav
normal,fsd50k_running_footsteps_298ffd9b,running_footsteps,0.0747,0.0036,object_drop_dishes,7.949,9.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_298ffd9b.wav
normal,esc50_running_footsteps_36766921,running_footsteps,0.0743,0.0339,object_drop_dishes,0.589,2.924,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_36766921.wav
normal,fsd50k_running_footsteps_82054a2e,running_footsteps,0.0735,0.0447,object_drop_dishes,2.189,3.489,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_82054a2e.wav
normal,fsd50k_running_footsteps_58de0744,running_footsteps,0.0729,0.0142,object_drop_dishes,14.982,16.681,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_58de0744.wav
normal,fsd50k_running_footsteps_690947f0,running_footsteps,0.0728,0.0008,object_drop_dishes,0.269,1.324,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_690947f0.wav
normal,fsd50k_running_footsteps_76aa0c97,running_footsteps,0.0726,0.0014,object_drop_dishes,0.59,5.486,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_76aa0c97.wav
normal,fsd50k_running_footsteps_01ef6562,running_footsteps,0.0706,0.0133,object_drop_dishes,4.43,9.01,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_01ef6562.wav
normal,fsd50k_running_footsteps_0a45f538,running_footsteps,0.0699,0.0254,object_drop_dishes,2.188,3.936,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_0a45f538.wav
normal,fsd50k_running_footsteps_2e24485b,running_footsteps,0.0692,0.0063,object_drop_dishes,14.982,16.362,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_2e24485b.wav
normal,fsd50k_running_footsteps_5ddd0421,running_footsteps,0.0677,0.0042,object_drop_dishes,13.709,15.089,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_5ddd0421.wav
normal,fsd50k_running_footsteps_9b1e9112,running_footsteps,0.0672,0.0035,object_drop_dishes,0.27,1.009,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_9b1e9112.wav
normal,fsd50k_running_footsteps_aa8e3a2d,running_footsteps,0.0662,0.0187,object_drop_dishes,8.263,9.961,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_aa8e3a2d.wav
normal,fsd50k_running_footsteps_a8c06d06,running_footsteps,0.066,0.0025,object_drop_dishes,9.865,12.523,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_a8c06d06.wav
normal,fsd50k_running_footsteps_c34677de,running_footsteps,0.065,0.0007,object_drop_dishes,2.829,4.208,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_c34677de.wav
normal,fsd50k_running_footsteps_35e5d48b,running_footsteps,0.0649,0.0008,object_drop_dishes,3.468,4.588,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_35e5d48b.wav
