file_id,class_id,onset,offset,path_norm,verdict,note,origin
fsd50k_object_drop_dishes_b9817e5c,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_b9817e5c.wav,,,queue
fsd50k_object_drop_dishes_b9cdb4f2,object_drop_dishes,0.0,1.008,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_b9cdb4f2.wav,,,queue
fsd50k_object_drop_dishes_b9d4a1c9,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_b9d4a1c9.wav,,,queue
fsd50k_object_drop_dishes_ba5b7e42,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_ba5b7e42.wav,,,queue
fsd50k_object_drop_dishes_ba6a993f,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_ba6a993f.wav,,,queue
fsd50k_object_drop_dishes_bbabfda7,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_bbabfda7.wav,,,queue
fsd50k_object_drop_dishes_bbb994ca,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_bbb994ca.wav,,,queue
fsd50k_object_drop_dishes_bbcbc2c8,object_drop_dishes,0.265,0.739,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_bbcbc2c8.wav,,,queue
fsd50k_object_drop_dishes_bd9ef15e,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_bd9ef15e.wav,,,queue
fsd50k_object_drop_dishes_bdd2f9b1,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_bdd2f9b1.wav,,,queue
fsd50k_object_drop_dishes_be44b67e,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_be44b67e.wav,,,queue
fsd50k_object_drop_dishes_be891fd8,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_be891fd8.wav,,,queue
fsd50k_object_drop_dishes_be8cdcfa,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_be8cdcfa.wav,,,queue
fsd50k_object_drop_dishes_becbe105,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_becbe105.wav,,,queue
fsd50k_object_drop_dishes_bf493c39,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_bf493c39.wav,,,queue
fsd50k_object_drop_dishes_c0c9b18d,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_c0c9b18d.wav,,,queue
fsd50k_object_drop_dishes_c1bb2b40,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_c1bb2b40.wav,,,queue
fsd50k_object_drop_dishes_c3de817a,object_drop_dishes,0.0,1.006,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_c3de817a.wav,,,queue
fsd50k_object_drop_dishes_c9d0434d,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_c9d0434d.wav,,,queue
fsd50k_object_drop_dishes_cb532cd3,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_cb532cd3.wav,,,queue
fsd50k_object_drop_dishes_d02a0deb,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_d02a0deb.wav,,,queue
fsd50k_object_drop_dishes_d087062a,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_d087062a.wav,,,queue
fsd50k_object_drop_dishes_d2e3efa7,object_drop_dishes,0.0,0.546,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_d2e3efa7.wav,,,queue
fsd50k_object_drop_dishes_d2e7060e,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_d2e7060e.wav,,,queue
fsd50k_object_drop_dishes_d3050f51,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_d3050f51.wav,,,queue
fsd50k_object_drop_dishes_d38e1876,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_d38e1876.wav,,,queue
fsd50k_object_drop_dishes_d3950789,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_d3950789.wav,,,queue
fsd50k_object_drop_dishes_d707feaa,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_d707feaa.wav,,,queue
fsd50k_object_drop_dishes_d733603c,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_d733603c.wav,,,queue
fsd50k_object_drop_dishes_d94ead14,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_d94ead14.wav,,,queue
fsd50k_object_drop_dishes_db76074d,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_db76074d.wav,,,queue
fsd50k_object_drop_dishes_dc3db20a,object_drop_dishes,6.981,8.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_dc3db20a.wav,,,queue
fsd50k_object_drop_dishes_dc3ec240,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_dc3ec240.wav,,,queue
fsd50k_object_drop_dishes_dc61c26a,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_dc61c26a.wav,,,queue
fsd50k_object_drop_dishes_de199d78,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_de199d78.wav,,,queue
fsd50k_object_drop_dishes_def69070,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_def69070.wav,,,queue
fsd50k_object_drop_dishes_df119ad1,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_df119ad1.wav,,,queue
fsd50k_object_drop_dishes_df349aad,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_df349aad.wav,,,queue
fsd50k_object_drop_dishes_e0302365,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_e0302365.wav,,,queue
fsd50k_object_drop_dishes_e0bbcd64,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_e0bbcd64.wav,,,queue
fsd50k_object_drop_dishes_e10472a7,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_e10472a7.wav,,,queue
fsd50k_object_drop_dishes_e1c42bd1,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_e1c42bd1.wav,,,queue
fsd50k_object_drop_dishes_e2c40a20,object_drop_dishes,0.0,1.038,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_e2c40a20.wav,,,queue
fsd50k_object_drop_dishes_e3c161ba,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_e3c161ba.wav,,,queue
fsd50k_object_drop_dishes_e4858a83,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_e4858a83.wav,,,queue
fsd50k_object_drop_dishes_e58c1cef,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_e58c1cef.wav,,,queue
fsd50k_object_drop_dishes_e654f1b2,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_e654f1b2.wav,,,queue
fsd50k_object_drop_dishes_e75bb410,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_e75bb410.wav,,,queue
fsd50k_object_drop_dishes_e767e329,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_e767e329.wav,,,queue
fsd50k_object_drop_dishes_e77c4004,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_e77c4004.wav,,,queue
fsd50k_object_drop_dishes_e933bd84,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_e933bd84.wav,,,queue
fsd50k_object_drop_dishes_e93bec57,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_e93bec57.wav,,,queue
fsd50k_object_drop_dishes_ea001100,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_ea001100.wav,,,queue
fsd50k_object_drop_dishes_eb67eb15,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_eb67eb15.wav,,,queue
fsd50k_object_drop_dishes_eb9cc89e,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_eb9cc89e.wav,,,queue
fsd50k_object_drop_dishes_eee68707,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_eee68707.wav,,,queue
fsd50k_object_drop_dishes_ef8ec45b,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_ef8ec45b.wav,,,queue
fsd50k_object_drop_dishes_f02e7f6c,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_f02e7f6c.wav,,,queue
fsd50k_object_drop_dishes_f1f56bac,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_f1f56bac.wav,,,queue
fsd50k_object_drop_dishes_f2e2e655,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_f2e2e655.wav,,,queue
fsd50k_object_drop_dishes_f3dfbf0d,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_f3dfbf0d.wav,,,queue
fsd50k_object_drop_dishes_f4aab00b,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_f4aab00b.wav,,,queue
fsd50k_object_drop_dishes_f4d5336e,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_f4d5336e.wav,,,queue
fsd50k_object_drop_dishes_f5355316,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_f5355316.wav,,,queue
fsd50k_object_drop_dishes_f653538b,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_f653538b.wav,,,queue
fsd50k_object_drop_dishes_f6bd822f,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_f6bd822f.wav,,,queue
fsd50k_object_drop_dishes_f78c76e5,object_drop_dishes,0.0,1.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_f78c76e5.wav,,,queue
fsd50k_object_drop_dishes_fa20241f,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_fa20241f.wav,,,queue
fsd50k_object_drop_dishes_fb53189c,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_fb53189c.wav,,,queue
fsd50k_object_drop_dishes_fb667c0a,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_fb667c0a.wav,,,queue
fsd50k_object_drop_dishes_fb87d2a7,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_fb87d2a7.wav,,,queue
fsd50k_object_drop_dishes_fdee1840,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_fdee1840.wav,,,queue
fsd50k_object_drop_dishes_fe52533e,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_fe52533e.wav,,,queue
fsd50k_object_drop_dishes_febf8e48,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_febf8e48.wav,,,queue
fsd50k_object_drop_dishes_fec0a978,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_fec0a978.wav,,,queue
fsd50k_object_drop_dishes_ff532ed3,object_drop_dishes,0.0,0.9,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_ff532ed3.wav,,,queue
fsd50k_object_drop_dishes_ffcbd944,object_drop_dishes,,,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\object_drop_dishes\fsd50k_object_drop_dishes_ffcbd944.wav,,,queue
esc50_running_footsteps_17ba4c24,running_footsteps,0.589,2.286,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_17ba4c24.wav,,,queue
esc50_running_footsteps_36766921,running_footsteps,0.589,2.924,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_36766921.wav,,,queue
esc50_running_footsteps_3cc28773,running_footsteps,0.269,1.327,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_3cc28773.wav,,,queue
esc50_running_footsteps_4479d474,running_footsteps,3.463,4.521,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_4479d474.wav,,,queue
esc50_running_footsteps_6ee260dd,running_footsteps,2.505,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_6ee260dd.wav,,,queue
esc50_running_footsteps_70beb5f1,running_footsteps,2.186,4.202,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_70beb5f1.wav,,,queue
esc50_running_footsteps_9e831ab8,running_footsteps,2.186,4.202,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_9e831ab8.wav,,,queue
esc50_running_footsteps_a8eb9f3e,running_footsteps,0.269,2.924,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_a8eb9f3e.wav,,,queue
esc50_running_footsteps_aa5f1654,running_footsteps,1.547,4.202,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_aa5f1654.wav,,,queue
esc50_running_footsteps_cb524320,running_footsteps,0.269,1.966,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_cb524320.wav,,,queue
esc50_running_footsteps_d1b33538,running_footsteps,2.505,4.202,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_d1b33538.wav,,,queue
esc50_running_footsteps_d2b278e3,running_footsteps,0.269,2.924,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_d2b278e3.wav,,,queue
esc50_running_footsteps_ef46de92,running_footsteps,3.782,5.0,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\esc50_running_footsteps_ef46de92.wav,,,queue
fsd50k_running_footsteps_008c27f3,running_footsteps,4.11,7.41,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_008c27f3.wav,,,queue
fsd50k_running_footsteps_01ef6562,running_footsteps,4.43,9.01,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_01ef6562.wav,,,queue
fsd50k_running_footsteps_0260a643,running_footsteps,2.828,4.527,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_0260a643.wav,,,queue
fsd50k_running_footsteps_033df59c,running_footsteps,0.27,4.848,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_033df59c.wav,,,queue
fsd50k_running_footsteps_068b0ac3,running_footsteps,6.346,7.406,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_068b0ac3.wav,,,queue
fsd50k_running_footsteps_0981a2ec,running_footsteps,5.709,9.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_0981a2ec.wav,,,queue
fsd50k_running_footsteps_0a45f538,running_footsteps,2.188,3.936,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_0a45f538.wav,,,queue
fsd50k_running_footsteps_0e6e4199,running_footsteps,7.625,9.004,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_0e6e4199.wav,,,queue
fsd50k_running_footsteps_0f5c28c7,running_footsteps,5.388,6.768,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_0f5c28c7.wav,,,queue
fsd50k_running_footsteps_0faac5fa,running_footsteps,1.547,2.605,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_0faac5fa.wav,,,queue
fsd50k_running_footsteps_10d58734,running_footsteps,0.0,1.004,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_10d58734.wav,,,queue
fsd50k_running_footsteps_10f8d016,running_footsteps,0.0,0.478,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_10f8d016.wav,,,queue
fsd50k_running_footsteps_129df256,running_footsteps,3.143,4.75,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_129df256.wav,,,queue
fsd50k_running_footsteps_12fdb295,running_footsteps,0.909,3.246,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_12fdb295.wav,,,queue
fsd50k_running_footsteps_14d438d2,running_footsteps,2.19,6.129,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_14d438d2.wav,,,queue
fsd50k_running_footsteps_18cbc8c0,running_footsteps,5.71,8.049,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_18cbc8c0.wav,ok,,sample
fsd50k_running_footsteps_2429c120,running_footsteps,1.549,2.609,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_2429c120.wav,,,queue
fsd50k_running_footsteps_24357934,running_footsteps,1.228,2.287,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_24357934.wav,,,queue
fsd50k_running_footsteps_24bdb454,running_footsteps,14.663,17.642,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_24bdb454.wav,,,queue
fsd50k_running_footsteps_2679cd41,running_footsteps,0.587,1.962,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_2679cd41.wav,ok,,sample
fsd50k_running_footsteps_26e17e74,running_footsteps,7.624,8.684,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_26e17e74.wav,,,queue
fsd50k_running_footsteps_274356a9,running_footsteps,12.428,17.967,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_274356a9.wav,,,queue
fsd50k_running_footsteps_274451fa,running_footsteps,1.23,5.489,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_274451fa.wav,,,queue
fsd50k_running_footsteps_2752b92a,running_footsteps,0.0,1.906,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_2752b92a.wav,,,queue
fsd50k_running_footsteps_298ffd9b,running_footsteps,7.949,9.329,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_298ffd9b.wav,,,queue
fsd50k_running_footsteps_2a86bf66,running_footsteps,1.868,5.166,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_2a86bf66.wav,,,queue
fsd50k_running_footsteps_2cabf9de,running_footsteps,5.066,6.445,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_2cabf9de.wav,,,queue
fsd50k_running_footsteps_2cfc697d,running_footsteps,1.549,3.247,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_2cfc697d.wav,,,queue
fsd50k_running_footsteps_2e24485b,running_footsteps,14.982,16.362,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_2e24485b.wav,,,queue
fsd50k_running_footsteps_309676b7,running_footsteps,1.229,2.607,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_309676b7.wav,,,queue
fsd50k_running_footsteps_30b41165,running_footsteps,2.187,3.565,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_30b41165.wav,,,queue
fsd50k_running_footsteps_31cf9231,running_footsteps,10.829,12.208,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_31cf9231.wav,,,queue
fsd50k_running_footsteps_3321aad4,running_footsteps,5.067,6.766,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_3321aad4.wav,,,queue
fsd50k_running_footsteps_35e5d48b,running_footsteps,3.468,4.588,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_35e5d48b.wav,,,queue
fsd50k_running_footsteps_36867646,running_footsteps,0.0,0.744,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_36867646.wav,,,queue
fsd50k_running_footsteps_36f2258b,running_footsteps,0.269,4.841,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_36f2258b.wav,,,queue
fsd50k_running_footsteps_385b4b80,running_footsteps,12.748,14.448,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_385b4b80.wav,,,queue
fsd50k_running_footsteps_3a247218,running_footsteps,14.345,16.685,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_3a247218.wav,,,queue
fsd50k_running_footsteps_3b95adde,running_footsteps,6.669,11.248,D:\IUH_K18\HK1N5\KLTN\audio-security-rag\data\interim\normalized\running_footsteps\fsd50k_running_footsteps_3b95adde.wav,,,queue
